frame,track_id,label,cx,cy,vx,vy,confirmed
2,1,car,426.80,217.18,-0.007,-0.005,1
2,2,car,218.15,230.21,-0.067,0.003,1
2,3,person,604.00,225.37,0.009,-0.002,1
2,4,person,542.11,214.25,0.004,-0.003,1
2,5,car,497.41,204.51,-0.001,0.004,1
2,6,car,93.18,280.77,-0.183,0.019,1
2,7,car,364.58,204.78,-0.003,-0.001,1
2,8,person,580.25,214.98,0.001,0.007,1
2,9,car,288.99,196.06,0.016,0.004,1
2,10,person,115.46,194.88,0.022,0.010,1
2,11,bus,359.85,166.44,0.017,0.001,1
2,12,person,14.70,188.64,-0.006,0.000,1
2,13,car,511.24,183.50,0.005,-0.003,1
2,14,person,38.51,189.53,-0.049,-0.007,1
2,15,person,55.56,184.58,0.002,-0.016,1
2,16,car,441.48,166.66,0.013,-0.002,1
3,1,car,426.41,216.62,-0.023,-0.028,1
3,2,car,215.31,229.59,-0.186,-0.024,1
3,3,person,604.57,224.64,0.030,-0.034,1
3,4,person,542.29,213.52,0.012,-0.035,1
3,5,car,497.73,203.99,0.013,-0.018,1
3,6,car,89.91,281.10,-0.355,0.033,1
3,7,car,364.93,204.38,0.011,-0.018,1
3,8,person,580.54,213.84,0.014,-0.039,1
3,9,car,289.96,195.15,0.063,-0.036,1
3,10,person,114.90,195.26,-0.001,0.025,1
3,11,bus,359.50,166.17,0.003,-0.012,1
3,12,person,14.88,188.65,0.003,0.001,1
3,13,car,511.63,182.49,0.021,-0.045,1
3,14,person,38.00,189.08,-0.071,-0.025,1
3,15,person,56.12,185.41,0.029,0.020,1
3,16,car,442.10,166.06,0.039,-0.027,1
3,17,bus,150.12,145.08,0.008,0.016,1
3,18,person,324.69,191.89,-0.011,-0.036,1
4,1,car,425.72,216.32,-0.056,-0.043,1
4,2,car,211.23,229.34,-0.372,-0.036,1
4,3,person,604.18,223.92,0.014,-0.069,1
4,4,person,542.47,213.03,0.021,-0.059,1
4,5,car,497.65,203.63,0.009,-0.035,1
4,6,car,86.18,281.08,-0.576,0.032,1
4,7,car,364.52,203.95,-0.008,-0.039,1
4,8,person,580.22,213.74,-0.003,-0.044,1
4,9,car,290.60,194.27,0.102,-0.080,1
4,10,person,115.65,197.31,0.034,0.117,1
4,11,bus,359.76,165.71,0.015,-0.035,1
4,12,person,14.93,188.88,0.005,0.012,1
4,13,car,511.79,181.99,0.029,-0.069,1
4,14,person,38.00,189.08,-0.071,-0.025,1
4,15,person,56.18,185.08,0.032,0.005,1
4,16,car,442.19,165.61,0.043,-0.048,1
4,17,bus,150.44,144.22,0.022,-0.022,1
4,18,person,324.31,191.07,-0.028,-0.070,1
5,2,car,208.64,229.16,-0.489,-0.045,1
5,3,person,603.77,223.50,-0.004,-0.090,1
5,6,car,82.18,280.92,-0.837,0.024,1
5,10,person,116.34,203.13,0.061,0.348,1
5,14,person,38.00,189.08,-0.071,-0.025,1
5,15,person,56.73,185.92,0.058,0.042,1
5,17,bus,149.46,143.90,-0.027,-0.038,1
5,18,person,324.31,191.07,-0.028,-0.070,1
5,19,person,268.86,185.58,-0.014,-0.035,1
6,2,car,206.67,229.07,-0.576,-0.050,1
6,3,person,603.37,222.66,-0.022,-0.133,1
6,6,car,78.13,282.43,-1.128,0.104,1
6,10,person,115.11,208.81,0.008,0.515,1
6,14,person,37.99,189.08,-0.071,-0.025,1
6,15,person,56.60,186.63,0.052,0.072,1
6,18,person,324.31,191.07,-0.028,-0.070,1
6,19,person,268.07,185.42,-0.046,-0.041,1
7,2,car,205.30,229.22,-0.634,-0.042,1
7,6,car,74.17,284.17,-1.442,0.200,1
7,10,person,115.80,213.01,0.037,0.604,1
7,14,person,37.99,189.08,-0.071,-0.025,1
7,18,person,324.31,191.07,-0.028,-0.070,1
7,19,person,267.97,185.39,-0.051,-0.043,1
8,2,car,203.00,229.36,-0.734,-0.035,1
8,6,car,70.27,285.67,-1.785,0.286,1
8,10,person,114.33,215.43,-0.029,0.645,1
8,14,person,37.99,189.08,-0.071,-0.025,1
8,18,person,324.31,191.06,-0.028,-0.070,1
8,20,car,423.15,216.57,-0.032,0.014,1
8,21,person,542.76,212.63,-0.017,0.001,1
8,22,car,363.96,203.62,-0.008,-0.000,1
8,23,car,496.68,203.50,-0.037,0.002,1
8,24,bus,358.86,165.35,-0.055,0.011,1
8,25,car,291.72,193.61,-0.011,0.004,1
8,26,car,511.94,181.90,-0.027,0.014,1
8,28,person,578.42,217.08,-0.014,0.076,1
9,2,car,202.00,229.58,-0.777,-0.024,1
9,6,car,66.20,286.28,-2.183,0.323,1
9,10,person,115.23,216.97,0.009,0.669,1
9,14,person,37.99,189.08,-0.071,-0.025,1
9,18,person,324.31,191.06,-0.028,-0.070,1
9,20,car,423.25,216.73,-0.028,0.021,1
9,21,person,543.94,213.09,0.033,0.022,1
9,22,car,364.32,203.60,0.007,-0.001,1
9,23,car,496.69,203.60,-0.036,0.006,1
9,24,bus,360.19,165.27,0.001,0.008,1
9,25,car,292.27,193.67,0.013,0.006,1
9,26,car,512.17,181.34,-0.017,-0.012,1
9,28,person,578.94,218.83,0.007,0.146,1
9,29,bus,149.84,156.44,0.043,0.231,1
10,2,car,200.19,229.52,-0.856,-0.027,1
10,6,car,61.65,287.29,-2.681,0.386,1
10,10,person,115.02,218.10,0.000,0.685,1
10,14,person,37.98,189.08,-0.071,-0.025,1
10,18,person,324.31,191.06,-0.028,-0.070,1
10,20,car,422.49,216.75,-0.065,0.022,1
10,21,person,543.96,212.79,0.034,0.006,1
10,22,car,363.70,203.71,-0.023,0.004,1
10,23,car,496.06,203.66,-0.065,0.009,1
10,24,bus,358.93,165.66,-0.060,0.027,1
10,25,car,292.15,193.86,0.006,0.016,1
10,26,car,511.67,181.09,-0.042,-0.026,1
10,27,person,13.99,190.53,-0.047,-0.035,1
10,28,person,578.91,220.00,0.006,0.195,1
10,29,bus,149.95,159.01,0.048,0.327,1
10,30,person,22.63,205.68,0.036,0.038,1
10,31,person,600.31,221.88,-0.025,0.003,1
11,2,car,198.55,229.47,-0.928,-0.029,1
11,6,car,56.63,288.30,-3.308,0.452,1
11,10,person,115.44,218.14,0.018,0.685,1
11,14,person,37.98,189.08,-0.071,-0.025,1
11,18,person,324.31,191.06,-0.028,-0.070,1
11,24,bus,358.22,165.54,-0.096,0.021,1
11,27,person,13.89,189.58,-0.052,-0.068,1
11,28,person,578.91,220.00,0.006,0.195,1
11,29,bus,150.78,159.88,0.090,0.360,1
11,30,person,23.21,206.65,0.064,0.077,1
11,31,person,599.78,222.38,-0.048,0.025,1
11,32,person,56.51,193.00,-0.001,0.033,1
11,33,person,267.21,186.92,0.005,0.010,1
