track_id,frame,label,cx,cy,cx_smooth,cy_smooth,vx,vy,confirmed
39,47,car,388.5000163524252,264.49999999968924,389.58566479584096,264.61648514232525,-0.0008521936769326629,-1.2961883575789256e-05,1
39,48,car,388.50000000005315,265.9999892797832,391.519050912784,264.98327456448567,-0.0008521936769326629,-1.2961883575789256e-05,1
39,49,car,400.9999881687915,263.0000060569896,398.57803378247553,263.68255510919414,-0.0008521936769326629,-1.2961883575789256e-05,1
39,50,car,400.50000310932126,263.00000000008987,402.3086384787255,263.2887789503295,-0.0008521936769326629,-1.2961883575789256e-05,1
39,51,car,409.999940773919,263.49999277153967,406.3504395164273,263.60081534009896,-0.0008521936769326629,-1.2961883575789256e-05,1
39,52,car,404.00003569227334,264.4999855977837,402.84564965845345,264.33456830075465,-0.0008521936769326629,-1.2961883575789256e-05,1
39,53,car,394.0000612679597,264.9999928530851,395.5392347757361,265.02683580208156,-0.0008521936769326629,-1.2961883575789256e-05,1
39,54,car,387.00004509243183,264.9999999999012,389.52899109095165,265.83833322250746,-0.0008521936769326629,-1.2961883575789256e-05,1
39,55,car,390.9999732928665,266.9999715209287,386.6697542681474,267.52216301904787,-0.0008521936769326629,-1.2961883575789256e-05,1
39,56,car,371.5000637745951,273.9999509045511,378.4384764588684,268.8654624280154,-0.0008521936769326629,-1.2961883575789256e-05,1
39,57,car,386.9999438462206,264.5000632680762,378.77012557161015,262.79263893743547,-0.0008521936769326629,-1.2961883575789256e-05,1
39,58,car,364.0000767842349,243.00015365686227,368.22439416271834,256.4463326324191,-0.0008521936769326629,-1.2961883575789256e-05,1
39,59,car,363.00000377395537,274.9997290448376,363.21315967512703,270.4031470890206,-0.0008521936769326629,-1.2961883575789256e-05,1
39,60,car,359.50001328072693,284.4999371890092,359.45868504288114,278.5971426701661,-0.0008521936769326629,-1.2961883575789256e-05,1
39,61,car,356.5000116062482,284.00000308828356,356.22675463714836,276.29551006294645,-0.0008521936769326629,-1.2961883575789256e-05,1
39,62,car,353.0000137694578,250.0002107690742,352.8470364747053,264.1727485298276,-0.0008521936769326629,-1.2961883575789256e-05,1
39,63,car,349.0000160501254,272.9998160049521,349.27466394703,274.28657965119714,-0.0008521936769326629,-1.2961883575789256e-05,1
39,64,car,346.5000102626169,294.99985240701,345.9250932576626,289.75938234609055,-0.0008521936769326629,-1.2961883575789256e-05,1
39,65,car,341.50002082239376,297.4999856356291,341.66194261972277,298.7853122946418,-0.0008521936769326629,-1.2961883575789256e-05,1
39,66,car,337.00001929297423,310.4999265596183,337.5101509554267,307.8520256650013,-0.0008521936769326629,-1.2961883575789256e-05,1
39,67,car,334.5000110065042,310.4999999996353,333.94410645250167,311.7028276927447,-0.0008521936769326629,-1.2961883575789256e-05,1
39,68,car,329.50002234316304,315.4999740694334,329.5138195546443,315.5128806494208,-0.0008521936769326629,-1.2961883575789256e-05,1
39,69,car,324.50002302644447,318.4999849307548,324.96094324149226,318.2138694126208,-0.0008521936769326629,-1.2961883575789256e-05,1
39,70,car,321.00001661908317,319.49999507107805,320.8907545192848,319.61547129494875,-0.0008521936769326629,-1.2961883575789256e-05,1
39,71,car,317.0000194096291,320.49999510193356,316.4303048608008,320.51409296726894,-0.0008521936769326629,-1.2961883575789256e-05,1
39,72,car,310.5000323416071,320.9999975662221,310.92563770443337,321.087694776035,-0.0008521936769326629,-1.2961883575789256e-05,1
39,73,car,306.00002333767486,321.49999757381005,305.7482833980889,321.67511690537776,-0.0008521936769326629,-1.2961883575789256e-05,1
39,74,car,300.00003203872194,322.4999951626961,300.1715017127806,322.5413251068926,-0.0008521936769326629,-1.2961883575789256e-05,1
39,75,car,294.50003055537076,323.4999951926366,294.8208472751642,323.5549542914812,-0.0008521936769326629,-1.2961883575789256e-05,1
39,76,car,290.00002594235883,324.49999522231167,289.8765424699274,324.69072796786776,-0.0008521936769326629,-1.2961883575789256e-05,1
39,77,car,284.0000356715225,325.4999952517128,284.60434572400425,325.9905550379958,-0.0008521936769326629,-1.2961883575789256e-05,1
39,78,car,279.0000309956405,326.99999292126756,279.56559265389853,327.469665052268,-0.0008521936769326629,-1.2961883575789256e-05,1
39,79,car,274.0000321165052,327.9999953240279,273.95076690449537,328.3320130787943,-0.0008521936769326629,-1.2961883575789256e-05,1
39,80,car,266.0000532788071,328.49999767625155,265.8087119863778,327.19511533373316,-0.0008521936769326629,-1.2961883575789256e-05,1
39,81,car,262.00002826608824,329.9999930499797,253.7102874119868,320.84522455742547,-0.0008521936769326629,-1.2961883575789256e-05,1
39,82,car,224.50027314454138,291.5001767660398,228.46137050494033,301.1604897799797,-0.0008521936769326629,-1.2961883575789256e-05,1
39,83,car,204.000203370112,294.4999823484631,209.50681721913014,295.83879618058836,-0.0008521936769326629,-1.2961883575789256e-05,1
39,84,car,199.50010813086377,296.9999711754674,201.6250644221679,295.7811352361954,-0.0008521936769326629,-1.2961883575789256e-05,1
39,85,car,202.49996231403992,296.5000028339985,199.1607610863139,296.31353400203653,-0.0008521936769326629,-1.2961883575789256e-05,1
39,86,car,194.5001950817451,298.49997725060825,192.25109993120824,297.57087235132735,-0.0008521936769326629,-1.2961883575789256e-05,1
39,87,car,184.0002775454597,298.00000561116593,180.92673850043624,298.0994958146163,-0.0008521936769326629,-1.2961883575789256e-05,1
39,88,car,162.00064977864156,298.99998873957924,165.55287951644436,299.14608599178274,-0.0008521936769326629,-1.2961883575789256e-05,1
39,89,car,156.50020957857748,300.9999776292748,157.01847742401532,300.8758462252775,-0.0008521936769326629,-1.2961883575789256e-05,1
39,90,car,150.00026537597174,301.9999889626057,153.00052625493782,302.99104690039405,-0.0008521936769326629,-1.2961883575789256e-05,1
39,91,car,155.49975558965733,307.49993969684175,156.17370712145612,306.7035078044098,-0.0008521936769326629,-1.2961883575789256e-05,1
39,92,car,161.9997311966117,308.4999894238833,161.40413787615276,309.3313116148076,-0.0008521936769326629,-1.2961883575789256e-05,1
39,93,car,169.99969518019088,310.9999737322953,163.940749334721,312.40421681507866,-0.0008521936769326629,-1.2961883575789256e-05,1
39,94,car,151.0006573855385,320.99989661170434,155.4342579605599,315.56582650629304,-0.0008521936769326629,-1.2961883575789256e-05,1
39,95,car,154.49984654131535,315.5000533748231,149.5502250080405,309.6442666266834,-0.0008521936769326629,-1.2961883575789256e-05,1
39,96,car,134.00042938414668,286.50014566848347,135.64484262772507,297.3183297653604,-0.0008521936769326629,-1.2961883575789256e-05,1
39,97,car,118.00044551732368,296.99993604151456,124.00118138859997,304.2182827473188,-0.0008521936769326629,-1.2961883575789256e-05,1
39,98,car,126.9993537631246,332.99959188675683,121.0201864669181,324.8824000645877,-0.0008521936769326629,-1.2961883575789256e-05,1
39,99,car,112.00030997703882,336.4999894777994,110.76584137247525,334.894908366491,-0.0008521936769326629,-1.2961883575789256e-05,1
39,100,car,102.00039857445546,338.4999911686447,100.00589877039943,339.8048753633558,-0.0008521936769326629,-1.2961883575789256e-05,1
39,101,car,86.50074484630053,340.9999890908822,91.23785003924684,343.1643044719765,-0.0008521936769326629,-1.2961883575789256e-05,1
39,102,car,84.5001336773536,342.99999140018934,96.44532255812449,345.1697807948003,-0.0008521936769326629,-1.2961883575789256e-05,1
39,103,car,136.49271942261714,346.4999702509422,123.35131720401532,342.9996168803133,-0.0008521936769326629,-1.2961883575789256e-05,1
39,104,car,135.0000400594484,346.000002082132,135.43897118593418,325.9867191036342,-0.0008521936769326629,-1.2961883575789256e-05,1
39,105,car,141.49992867139943,254.00015369657552,147.999748375958,276.1215603678817,-0.0008521936769326629,-1.2961883575789256e-05,1
39,106,car,170.99926335389893,260.99994575200816,168.36673675266306,254.05551581234516,-0.0008521936769326629,-1.2961883575789256e-05,1
39,107,car,183.4997862519744,227.00024955198316,182.17996970619987,227.1180276442344,-0.0008521936769326629,-1.2961883575789256e-05,1
39,108,car,188.9999183295166,199.00027168820782,188.15706358921062,205.71101265330566,-0.0008521936769326629,-1.2961883575789256e-05,1
39,109,car,190.99997200495642,201.4999684394409,185.49970305011925,199.6493643779965,-0.0008521936769326629,-1.2961883575789256e-05,1
39,110,car,167.00032892908638,196.0000677281827,169.11805145765598,196.88292749225764,-0.0008521936769326629,-1.2961883575789256e-05,1
39,111,car,149.00032270094547,199.49995444814726,151.69794683332614,198.5069595835458,-0.0008521936769326629,-1.2961883575789256e-05,1
39,112,car,136.50028151219306,201.4999748745645,136.76941479046977,200.12454002104704,-0.0008521936769326629,-1.2961883575789256e-05,1
39,113,car,122.50037567842637,198.50003694253982,122.15646435213112,199.8251576783092,-0.0008521936769326629,-1.2961883575789256e-05,1
39,114,car,108.0004831091577,201.49996193254424,107.22941751260977,200.15673186060056,-0.0008521936769326629,-1.2961883575789256e-05,1
39,115,car,93.00064296346899,196.5000615709629,91.88839792681978,196.9731547404201,-0.0008521936769326629,-1.2961883575789256e-05,1
39,116,car,74.50106938549908,198.99996762849437,76.89056967637457,191.9562226113243,-0.0008521936769326629,-1.2961883575789256e-05,1
39,117,car,65.50081069914481,169.00037876841577,67.94826664716277,176.98147716938445,-0.0008521936769326629,-1.2961883575789256e-05,1
39,118,car,66.99982532172992,174.499903725232,64.94053276381526,173.5098867326078,-0.0008521936769326629,-1.2961883575789256e-05,1
39,119,car,60.50072381197921,170.5000656771809,60.734251839869856,171.02536240630127,-0.0008521936769326629,-1.2961883575789256e-05,1
39,120,car,57.50081934227898,170.99998280367907,57.05516933851703,170.48826140373336,-0.0008521936769326629,-1.2961883575789256e-05,1
39,121,car,55.50060477460016,173.99989741068205,52.42350407759867,169.78131235824165,-0.0008521936769326629,-1.2961883575789256e-05,1
39,122,car,38.005677734885666,157.00056146095716,43.85285221713168,164.62911977968074,-0.0008521936769326629,-1.2961883575789256e-05,1
39,123,car,44.99758052710042,174.999634902378,42.98963648662151,170.52888025400432,-0.0008521936769326629,-1.2961883575789256e-05,1
39,124,car,44.000492189721186,175.99996733697267,38.853711431355165,171.4027757101813,-0.0008521936769326629,-1.2961883575789256e-05,1
39,125,car,21.511609884009086,157.50059719710444,27.189157441936416,167.6166187142338,-0.0008521936769326629,-1.2961883575789256e-05,1
39,126,car,24.49785039258591,183.99964392721193,22.850000701515448,178.9730635813138,-0.0008521936769326629,-1.2961883575789256e-05,1
42,31,car,360.0,221.0,359.79983607285175,220.8617986325413,-0.0003666423512465062,5.1094927666427476e-05,1
42,32,car,360.49999922839623,221.0,360.85280212762683,220.7684970827885,-0.0003666423512465062,5.1094927666427476e-05,1
42,33,car,362.4999846109101,220.00002047376213,362.4739578470416,220.5103732129512,-0.0003666423512465062,5.1094927666427476e-05,1
42,34,car,362.9999961949467,221.4999690099742,364.0317526323404,221.12988628037084,-0.0003666423512465062,5.1094927666427476e-05,1
42,35,car,370.99993928858527,221.99998980864694,366.3572755129975,221.53685167800666,-0.0003666423512465062,5.1094927666427476e-05,1
42,36,car,359.50008354905844,221.99999999979394,362.5176556668496,221.79854759617692,-0.0003666423512465062,5.1094927666427476e-05,1
42,37,car,361.999980657136,221.5000101448691,363.5573421536817,222.8001314839003,-0.0003666423512465062,5.1094927666427476e-05,1
42,38,car,361.00000763076156,221.00001019092517,368.38276540086315,226.86810120943747,-0.0003666423512465062,5.1094927666427476e-05,1
42,39,car,397.9998580439612,248.99971336160235,381.62860123401896,238.09522923885083,-0.0003666423512465062,5.1094927666427476e-05,1
42,40,car,364.5001057412398,230.00015321891198,370.96735685507286,233.36565219894547,-0.0003666423512465062,5.1094927666427476e-05,1
42,41,car,365.499992474209,230.99998110005384,367.0353187797099,231.51054908332677,-0.0003666423512465062,5.1094927666427476e-05,1
42,42,car,359.5000224565339,224.5000609046018,366.23108967767433,230.87068580602107,-0.0003666423512465062,5.1094927666427476e-05,1
42,43,car,391.99987426625614,253.49971230950868,373.5456116371817,237.99124821268876,-0.0003666423512465062,5.1094927666427476e-05,1
42,44,car,347.50014479518035,217.50028009627948,356.8576887594525,225.30765133118544,-0.0003666423512465062,5.1094927666427476e-05,1
42,45,car,342.0000227735398,216.00001585673172,355.49752421834285,225.95869861615168,-0.0003666423512465062,5.1094927666427476e-05,1
42,46,car,386.49980977228176,250.49963028081586,375.76592811062125,244.11129848011007,-0.0003666423512465062,5.1094927666427476e-05,1
42,47,car,384.000008367114,255.99995617312385,382.0948685012586,255.47535049152364,-0.0003666423512465062,5.1094927666427476e-05,1
42,48,car,382.5000050862604,265.9999237068888,382.7103200191551,264.35982669879246,-0.0003666423512465062,5.1094927666427476e-05,1
42,49,car,380.50000683495205,268.9999788001617,381.0301101620112,268.6190873863152,-0.0003666423512465062,5.1094927666427476e-05,1
42,50,car,379.0000051802557,268.0000069095864,378.4660850900472,270.1222867673325,-0.0003666423512465062,5.1094927666427476e-05,1
42,51,car,373.5000191448389,271.99997215462145,374.5161758249918,272.36343614627486,-0.0003666423512465062,5.1094927666427476e-05,1
42,52,car,371.0000089604353,273.999986483585,371.8263336664113,272.4522798321408,-0.0003666423512465062,5.1094927666427476e-05,1
42,53,car,371.4999981837296,274.49999667002396,370.28644448918084,266.9827433652707,-0.0003666423512465062,5.1094927666427476e-05,1
42,54,car,366.5000181141989,243.00020902108503,367.11002303585167,250.03808292723804,-0.0003666423512465062,5.1094927666427476e-05,1
42,55,car,364.50000744479667,242.50000423548695,364.58757476025005,243.74348186858447,-0.0003666423512465062,5.1094927666427476e-05,1
42,56,car,362.500007526679,241.50000850241244,362.05360397214844,242.83672614973693,-0.0003666423512465062,5.1094927666427476e-05,1
42,57,car,358.50001521989026,249.99992713036784,358.74351440208136,246.69976038530743,-0.0003666423512465062,5.1094927666427476e-05,1
42,58,car,355.50001167109986,249.50000399938153,355.5629869418196,248.64768713597147,-0.0003666423512465062,5.1094927666427476e-05,1
42,59,car,352.5000118688959,250.9999879521087,352.30377665274983,252.38050998150018,-0.0003666423512465062,5.1094927666427476e-05,1
42,60,car,348.00001810764263,251.4999960318029,348.6159767501445,262.23553837622615,-0.0003666423512465062,5.1094927666427476e-05,1
42,61,car,346.5000061930478,299.9996166204969,345.41732001093607,288.2917411673206,-0.0003666423512465062,5.1094927666427476e-05,1
42,62,car,340.0000270690904,296.500019442181,340.4987418862933,298.0941067449001,-0.0003666423512465062,5.1094927666427476e-05,1
42,63,car,336.00001730100206,307.9999345947707,336.01390983342526,306.6408795057527,-0.0003666423512465062,5.1094927666427476e-05,1
42,64,car,331.5000199297437,309.4999920937143,331.5515532082436,311.08111139631484,-0.0003666423512465062,5.1094927666427476e-05,1
42,65,car,327.0000204745012,315.99996607205,327.20897186509313,315.8162262353965,-0.0003666423512465062,5.1094927666427476e-05,1
42,66,car,323.00001870391566,319.49998247479976,323.15170974583447,318.9614950083346,-0.0003666423512465062,5.1094927666427476e-05,1
42,67,car,319.5000167737833,319.9999975509178,319.1216809409707,320.2260400465618,-0.0003666423512465062,5.1094927666427476e-05,1
42,68,car,314.5000244903711,320.9999951172567,314.2363419730278,320.97674873989655,-0.0003666423512465062,5.1094927666427476e-05,1
42,69,car,308.50003033033397,321.00000000000955,308.63616538754513,321.34064714740015,-0.0003666423512465062,5.1094927666427476e-05,1
42,70,car,303.0000288948207,321.9999951476432,303.0104705064907,322.0811901032489,-0.0003666423512465062,5.1094927666427476e-05,1
42,71,car,297.00003267632206,322.9999951777116,297.3869305745254,322.99783957769307,-0.0003666423512465062,5.1094927666427476e-05,1
42,72,car,292.50002550748223,323.99999520752476,292.2849269567148,323.9849642215379,-0.0003666423512465062,5.1094927666427476e-05,1
42,73,car,285.5000409084113,324.9999952370623,286.8584903844171,325.0095634552627,-0.0003666423512465062,5.1094927666427476e-05,1
42,74,car,282.0000214696609,325.99999526632763,282.6522946155017,326.0911422754896,-0.0003666423512465062,5.1094927666427476e-05,1
42,75,car,277.00003143677077,327.49999294298067,277.57283957489415,327.2966170474144,-0.0003666423512465062,5.1094927666427476e-05,1
42,76,car,271.0000390983154,327.9999976691553,269.5010633641267,328.2256554313812,-0.0003666423512465062,5.1094927666427476e-05,1
42,77,car,265.50003744475003,329.49999302879024,253.7527770820136,329.4048575458209,-0.0003666423512465062,5.1094927666427476e-05,1
42,78,car,211.5003830263823,330.49999539473004,218.96626680532196,330.3853388439508,-0.0003666423512465062,5.1094927666427476e-05,1
42,79,car,192.50042473743687,330.99999542258786,194.9885077437793,331.1146224393429,-0.0003666423512465062,5.1094927666427476e-05,1
42,80,car,176.50043176215442,331.9999908728221,180.00964641390024,331.90369263169254,-0.0003666423512465062,5.1094927666427476e-05,1
42,81,car,173.0001123573881,332.4999954638149,175.73067874385734,332.50869787852116,-0.0003666423512465062,5.1094927666427476e-05,1
42,82,car,182.9996659022899,332.99999547748877,178.54360609939752,333.09801079220034,-0.0003666423512465062,5.1094927666427476e-05,1
42,83,car,178.5001343548477,333.99999098212743,175.70188553571333,333.81561381456464,-0.0003666423512465062,5.1094927666427476e-05,1
42,84,car,165.00042367572345,333.9999999999518,167.75947108400945,334.33576869045766,-0.0003666423512465062,5.1094927666427476e-05,1
42,85,car,165.99996328732496,335.49998655411235,161.9680508382873,335.31965267262854,-0.0003666423512465062,5.1094927666427476e-05,1
42,86,car,150.00058059237082,335.9999955579263,150.4720093995183,336.05642589326237,-0.0003666423512465062,5.1094927666427476e-05,1
42,87,car,134.50068884781777,336.99999114244025,140.74194493122027,336.768449154838,-0.0003666423512465062,5.1094927666427476e-05,1
42,88,car,142.99953022811764,336.99999999995447,141.04351280983343,337.09691638473936,-0.0003666423512465062,5.1094927666427476e-05,1
42,89,car,141.00009777208857,337.4999955975002,139.4340115504539,337.53099419327856,-0.0003666423512465062,5.1094927666427476e-05,1
42,90,car,136.00025147533182,337.99999561049606,134.51396178479814,338.0685566445891,-0.0003666423512465062,5.1094927666427476e-05,1
42,91,car,128.0004324907734,338.9999912469522,126.13983570066878,338.7799594343472,-0.0003666423512465062,5.1094927666427476e-05,1
42,92,car,110.50106800346862,338.9999999999562,115.2002915457302,339.3408419391235,-0.0003666423512465062,5.1094927666427476e-05,1
42,93,car,109.50008197007534,339.9999912985541,111.37871178968847,340.4963419465639,-0.0003666423512465062,5.1094927666427476e-05,1
42,94,car,114.4995830707786,342.999974048848,110.27884130497345,342.24539026221737,-0.0003666423512465062,5.1094927666427476e-05,1
42,95,car,101.50099141392148,341.0000169992444,102.34701728163205,342.68412390013987,-0.0003666423512465062,5.1094927666427476e-05,1
42,96,car,95.50058236772306,342.4999871006159,93.41645789445025,344.35288878318477,-0.0003666423512465062,5.1094927666427476e-05,1
42,97,car,81.00158956302168,342.9999957376471,80.47743747600445,345.8380280274573,-0.0003666423512465062,5.1094927666427476e-05,1
42,98,car,65.5011811145211,349.49997237570506,67.09447755938277,344.6893188920617,-0.0003666423512465062,5.1094927666427476e-05,1
42,99,car,57.00039624643719,352.499995088019,57.913727910313895,326.98468996559706,-0.0003666423512465062,5.1094927666427476e-05,1
42,100,car,51.00036931098258,246.50017061461972,53.19062853680104,270.5567574549809,-0.0003666423512465062,5.1094927666427476e-05,1
42,101,car,54.999231433503134,244.50001645873573,54.22418012589739,249.02998629111423,-0.0003666423512465062,5.1094927666427476e-05,1
42,102,car,57.49917381574723,243.50001672768516,55.880886043471705,242.87374559377093,-0.0003666423512465062,5.1094927666427476e-05,1
42,103,car,56.00045316861227,244.99997470276307,55.9243750317529,242.3978106920365,-0.0003666423512465062,5.1094927666427476e-05,1
42,104,car,56.000000137413,243.50002498837765,56.12200970533135,241.718576138391,-0.0003666423512465062,5.1094927666427476e-05,1
42,105,car,55.999999993045805,239.5000674606118,56.973108885018384,240.35120853359342,-0.0003666423512465062,5.1094927666427476e-05,1
42,106,car,56.999681318831456,240.49998256815707,59.507993442983455,241.4041980906176,-0.0003666423512465062,5.1094927666427476e-05,1
42,107,car,69.99899980486319,244.49998271111443,64.46797926754864,244.55537847596648,-0.0003666423512465062,5.1094927666427476e-05,1
42,108,car,59.001122146479645,246.49998327224085,60.511534229238045,247.67647362659505,-0.0003666423512465062,5.1094927666427476e-05,1
42,109,car,55.50050272113626,248.49998354258526,56.90891201742983,250.55372606171684,-0.0003666423512465062,5.1094927666427476e-05,1
42,110,car,56.99975667194501,256.99993117761375,54.27651883220592,251.5530455214664,-0.0003666423512465062,5.1094927666427476e-05,1
42,111,car,49.00123073549643,252.00003784965168,47.79270722778691,238.6087188867905,-0.0003666423512465062,5.1094927666427476e-05,1
42,112,car,35.000728802914665,188.00012597586095,41.005429066194694,204.65811356334825,-0.0003666423512465062,5.1094927666427476e-05,1
42,113,car,45.99820483990382,198.9999377561805,44.369669156120636,194.02365577672222,-0.0003666423512465062,5.1094927666427476e-05,1
42,114,car,46.999763366064904,173.50032195285578,47.48925232492332,182.6862080477137,-0.0003666423512465062,5.1094927666427476e-05,1
42,115,car,54.49886855462547,197.99972871308626,51.34779967344934,187.39935251784408,-0.0003666423512465062,5.1094927666427476e-05,1
42,116,car,49.000925379753824,173.50031245755343,50.68086086101069,181.78235486936046,-0.0003666423512465062,5.1094927666427476e-05,1
42,117,car,51.99937573129727,192.9996761211191,51.8466166305631,188.7235378769015,-0.0003666423512465062,5.1094927666427476e-05,1
47,38,car,416.5,209.0,417.5244223002239,204.0797104594518,-0.002622626869813693,0.00017934731992984125,1
47,39,car,418.49999769415837,196.0000595221738,417.73684738336,201.06625681362874,-0.002622626869813693,0.00017934731992984125,1
47,40,car,416.00001427393534,207.9996876481662,416.6439323988882,205.5238143419798,-0.002622626869813693,0.00017934731992984125,1
47,41,car,416.4999971108778,208.49998843633813,415.9036849432463,207.30425992568286,-0.002622626869813693,0.00017934731992984125,1
47,42,car,414.5000115290719,208.4999999997446,413.88289575958333,207.55755914527452,-0.002622626869813693,0.00017934731992984125,1
47,43,car,408.00003783205835,208.0000115010711,410.76409444940776,207.60254895260087,-0.002622626869813693,0.00017934731992984125,1
47,44,car,410.99998197853205,208.49998844385928,410.74890237241124,209.99219780379272,-0.002622626869813693,0.00017934731992984125,1
47,45,car,414.49997928039187,208.49999999974477,408.87857566062803,219.0216303058548,-0.002622626869813693,0.00017934731992984125,1
47,46,car,395.50003686219105,252.99965879144614,398.0902622620403,244.6335107436314,-0.002622626869813693,0.00017934731992984125,1
47,47,car,388.5000223755882,260.49994141261925,390.5244667776502,258.3316737957555,-0.002622626869813693,0.00017934731992984125,1
47,48,car,387.00000496915544,265.4999631597146,386.9540583912103,265.0717609735503,-0.002622626869813693,0.00017934731992984125,1
47,49,car,385.0000066769187,266.9999893601545,384.62285190219114,267.5198664049514,-0.002622626869813693,0.00017934731992984125,1
47,50,car,383.0000067464745,266.50000350676527,382.55979147123327,267.9783002043206,-0.002622626869813693,0.00017934731992984125,1
47,51,car,381.00000681711737,266.5000000000613,380.43912372997363,268.2398358630198,-0.002622626869813693,0.00017934731992984125,1
47,52,car,379.5000051666619,268.49998592014106,378.3177032739014,267.92206968750014,-0.002622626869813693,0.00017934731992984125,1
47,53,car,374.50001735856375,270.9999826612831,376.31251679193525,262.3234708602521,-0.002622626869813693,0.00017934731992984125,1
47,54,car,373.0000053476038,240.50020764678408,379.33907299750354,241.53958132361592,-0.002622626869813693,0.00017934731992984125,1
47,55,car,398.4999083591091,214.50022475452155,392.032148061059,222.15693586721625,-0.002622626869813693,0.00017934731992984125,1
47,56,car,395.00001101964085,215.49998913558457,395.3540543386766,216.62414756184575,-0.002622626869813693,0.00017934731992984125,1
47,57,car,394.00000320462783,216.49998923361875,396.363496049517,216.5832282433061,-0.002622626869813693,0.00017934731992984125,1
47,58,car,395.49999806746644,218.49999146622108,396.952780002473,218.04366459099754,-0.002622626869813693,0.00017934731992984125,1
47,59,car,397.49999360699934,219.49998952725431,393.73055972581204,217.4330578062957,-0.002622626869813693,0.00017934731992984125,1
47,60,car,395.5000063288022,219.9999948111796,377.5412019064839,210.5642970049756,-0.002622626869813693,0.00017934731992984125,1
47,61,car,315.00012865940016,180.5002040267964,334.031352387688,189.5590417842606,-0.002622626869813693,0.00017934731992984125,1
47,62,car,312.5000125981312,184.4999386182767,317.9858601266798,181.8379511964916,-0.002622626869813693,0.00017934731992984125,1
47,63,car,316.9999769602913,175.00013953577417,314.6229460020814,175.54748579362786,-0.002622626869813693,0.00017934731992984125,1
47,64,car,311.5000547310366,175.49998367910888,309.3574810769469,176.42625240830196,-0.002622626869813693,0.00017934731992984125,1
47,65,car,311.50000000027006,172.00005681560665,298.078703163419,186.8351004069933,-0.002622626869813693,0.00017934731992984125,1
47,66,car,255.00006469767948,229.99978216662248,267.30524324084854,221.73846281784225,-0.002622626869813693,0.00017934731992984125,1
47,67,car,254.0000076896917,252.99978261040764,253.98222768821879,244.2605912752423,-0.002622626869813693,0.00017934731992984125,1
47,68,car,242.00009299876004,255.4999804701292,244.70017041668194,248.40554771614887,-0.002622626869813693,0.00017934731992984125,1
47,69,car,245.99996585068902,223.0002489228592,241.1081813028998,239.03921598025298,-0.002622626869813693,0.00017934731992984125,1
47,70,car,232.50011153861,255.99966821165486,231.84557342050635,249.6105538914149,-0.002622626869813693,0.00017934731992984125,1
47,71,car,219.50012024374877,252.0000305147205,222.27255278632157,251.9680710270934,-0.002622626869813693,0.00017934731992984125,1
