frame,track_id,future_step,future_frame,future_x,future_y,sigma_x,sigma_y
11,20,9,20,16.01,298.50,2.89,53.81
11,20,10,21,16.01,298.50,2.99,55.84
11,20,11,22,16.01,298.50,3.10,57.80
11,20,12,23,16.01,298.50,3.20,59.70
11,20,13,24,16.01,298.50,3.30,61.54
11,20,14,25,16.01,298.50,3.40,63.32
11,20,15,26,16.01,298.50,3.49,65.06
11,24,1,12,41.50,235.50,2.08,11.78
11,24,2,13,41.50,235.50,2.94,16.65
11,24,3,14,41.50,235.50,3.59,20.39
11,24,4,15,41.50,235.50,4.15,23.55
11,24,5,16,41.50,235.50,4.64,26.33
11,24,6,17,41.50,235.50,5.08,28.84
11,24,7,18,41.50,235.50,5.49,31.15
11,24,8,19,41.50,235.50,5.87,33.30
11,24,9,20,41.50,235.50,6.23,35.33
11,24,10,21,41.50,235.50,6.56,37.24
11,24,11,22,41.50,235.50,6.88,39.05
11,24,12,23,41.50,235.50,7.19,40.79
11,24,13,24,41.50,235.50,7.48,42.46
11,24,14,25,41.50,235.50,7.76,44.06
11,24,15,26,41.50,235.50,8.04,45.60
12,6,1,13,38.50,241.00,1.93,12.05
12,6,2,14,38.50,241.00,2.72,17.04
12,6,3,15,38.50,241.00,3.33,20.87
12,6,4,16,38.50,241.00,3.85,24.10
12,6,5,17,38.50,241.00,4.30,26.94
12,6,6,18,38.50,241.00,4.72,29.52
12,6,7,19,38.50,241.00,5.09,31.88
12,6,8,20,38.50,241.00,5.45,34.08
12,6,9,21,38.50,241.00,5.78,36.15
12,6,10,22,38.50,241.00,6.09,38.11
12,6,11,23,38.50,241.00,6.38,39.97
12,6,12,24,38.50,241.00,6.67,41.74
12,6,13,25,38.50,241.00,6.94,43.45
12,6,14,26,38.50,241.00,7.20,45.09
12,6,15,27,38.50,241.00,7.46,46.67
12,17,1,13,95.00,330.00,4.75,16.50
12,17,2,14,95.00,330.00,6.72,23.33
12,17,3,15,95.00,330.00,8.23,28.58
12,17,4,16,95.00,330.00,9.50,33.00
12,17,5,17,95.00,330.00,10.62,36.90
12,17,6,18,95.00,330.00,11.64,40.42
12,17,7,19,95.00,330.00,12.57,43.65
12,17,8,20,95.00,330.00,13.44,46.67
12,17,9,21,95.00,330.00,14.25,49.50
12,17,10,22,95.00,330.00,15.02,52.18
12,17,11,23,95.00,330.00,15.75,54.72
12,17,12,24,95.00,330.00,16.45,57.16
12,17,13,25,95.00,330.00,17.13,59.49
12,17,14,26,95.00,330.00,17.77,61.74
12,17,15,27,95.00,330.00,18.40,63.90
12,19,1,13,26.51,309.50,1.87,21.89
12,19,2,14,26.51,309.50,2.30,26.80
12,19,3,15,26.51,309.50,2.65,30.95
12,19,4,16,26.51,309.50,2.96,34.60
12,19,5,17,26.51,309.50,3.25,37.91
12,19,6,18,26.51,309.50,3.51,40.94
12,19,7,19,26.51,309.50,3.75,43.77
12,19,8,20,26.51,309.50,3.98,46.43
12,19,9,21,26.51,309.50,4.19,48.94
12,19,10,22,26.51,309.50,4.40,51.32
12,19,11,23,26.51,309.50,4.59,53.61
12,19,12,24,26.51,309.50,4.78,55.80
12,19,13,25,26.51,309.50,4.96,57.90
12,19,14,26,26.51,309.50,5.13,59.93
12,19,15,27,26.51,309.50,5.30,61.90
12,20,1,13,12.50,338.50,0.63,16.93
12,20,2,14,12.50,338.50,0.89,23.94
12,20,3,15,12.50,338.50,1.08,29.31
12,20,4,16,12.50,338.50,1.25,33.85
12,20,5,17,12.50,338.50,1.40,37.85
12,20,6,18,12.50,338.50,1.53,41.46
12,20,7,19,12.50,338.50,1.65,44.78
12,20,8,20,12.50,338.50,1.77,47.87
12,20,9,21,12.50,338.50,1.88,50.78
12,20,10,22,12.50,338.50,1.98,53.52
12,20,11,23,12.50,338.50,2.07,56.13
12,20,12,24,12.50,338.50,2.17,58.63
12,20,13,25,12.50,338.50,2.25,61.02
12,20,14,26,12.50,338.50,2.34,63.33
12,20,15,27,12.50,338.50,2.42,65.55
12,24,1,13,41.50,235.50,2.94,16.65
12,24,2,14,41.50,235.50,3.59,20.39
