frame,track_id,label,cx,cy,vx,vy,confirmed
36,9,motorcycle,502.19,240.08,0.691,1.144,1
36,10,person,580.34,279.15,0.044,0.924,1
36,11,person,48.06,246.31,-0.021,-0.124,1
37,4,motorcycle,380.06,252.21,-2.895,0.350,1
37,5,motorcycle,459.85,208.91,-2.664,0.225,1
37,6,motorcycle,213.43,214.09,-0.045,-0.461,1
37,9,motorcycle,502.22,240.12,0.691,1.144,1
37,10,person,578.95,280.39,-0.048,0.988,1
37,11,person,48.02,244.81,-0.023,-0.217,1
38,4,motorcycle,407.33,244.92,0.225,-0.203,1
38,5,motorcycle,459.73,208.92,-2.664,0.225,1
38,6,motorcycle,213.08,213.52,-0.071,-0.500,1
38,9,motorcycle,502.25,240.17,0.691,1.144,1
38,10,person,578.88,281.78,-0.053,1.057,1
38,11,person,48.02,244.80,-0.023,-0.217,1
39,4,motorcycle,414.23,243.93,0.975,-0.274,1
39,5,motorcycle,459.62,208.93,-2.664,0.225,1
39,6,motorcycle,212.82,212.56,-0.091,-0.567,1
39,9,motorcycle,502.27,240.22,0.691,1.144,1
39,10,person,578.67,282.38,-0.066,1.085,1
39,11,person,48.02,244.79,-0.023,-0.217,1
40,4,motorcycle,414.51,238.46,0.999,-0.659,1
40,5,motorcycle,459.51,208.93,-2.664,0.225,1
40,6,motorcycle,212.84,212.08,-0.090,-0.599,1
40,9,motorcycle,502.30,240.27,0.691,1.144,1
40,10,person,577.74,283.98,-0.127,1.162,1
40,11,person,48.01,244.78,-0.023,-0.217,1
41,4,motorcycle,374.25,251.17,-3.227,0.176,1
41,5,motorcycle,459.40,208.94,-2.664,0.225,1
41,6,motorcycle,212.88,214.16,-0.086,-0.449,1
41,9,motorcycle,502.33,240.31,0.691,1.144,1
41,10,person,576.06,286.66,-0.233,1.287,1
42,4,motorcycle,364.47,256.24,-4.313,0.550,1
42,5,motorcycle,459.29,208.95,-2.664,0.225,1
42,6,motorcycle,212.88,213.82,-0.086,-0.472,1
42,9,motorcycle,502.36,240.36,0.691,1.144,1
42,10,person,576.75,286.66,-0.190,1.285,1
43,4,motorcycle,399.38,252.39,-0.278,0.234,1
43,5,motorcycle,459.18,208.96,-2.664,0.225,1
43,6,motorcycle,213.03,214.65,-0.074,-0.412,1
43,9,motorcycle,502.39,240.41,0.691,1.144,1
43,10,person,577.04,286.24,-0.171,1.262,1
44,4,motorcycle,383.96,257.61,-1.927,0.661,1
44,5,motorcycle,459.07,208.97,-2.664,0.225,1
44,6,motorcycle,212.91,214.73,-0.083,-0.405,1
44,9,motorcycle,497.65,229.67,0.405,0.423,1
44,10,person,576.68,285.76,-0.194,1.235,1
44,12,person,46.85,246.37,0.015,0.040,1
45,4,motorcycle,383.88,257.64,-1.927,0.661,1
45,5,motorcycle,458.96,208.98,-2.664,0.225,1
45,6,motorcycle,212.87,214.61,-0.085,-0.412,1
45,9,motorcycle,496.19,229.72,0.315,0.426,1
45,10,person,577.46,283.63,-0.144,1.122,1
45,12,person,46.58,247.22,-0.000,0.089,1
46,4,motorcycle,410.93,251.67,1.244,0.123,1
46,5,motorcycle,458.85,208.99,-2.664,0.225,1
46,6,motorcycle,213.16,214.40,-0.062,-0.426,1
46,9,motorcycle,496.20,229.74,0.315,0.426,1
46,10,person,577.08,277.71,-0.168,0.786,1
46,12,person,47.69,247.45,0.069,0.104,1
47,4,motorcycle,415.24,251.24,1.701,0.086,1
47,5,motorcycle,458.74,209.00,-2.664,0.225,1
47,9,motorcycle,496.22,229.75,0.315,0.426,1
47,10,person,576.54,274.07,-0.202,0.541,1
47,12,person,48.54,247.67,0.122,0.118,1
48,4,motorcycle,373.29,257.38,-2.518,0.594,1
48,5,motorcycle,432.32,221.62,-4.002,1.169,1
48,9,motorcycle,496.23,229.77,0.315,0.426,1
48,10,person,576.53,274.09,-0.202,0.541,1
48,12,person,49.08,247.29,0.155,0.092,1
49,4,motorcycle,404.32,254.70,0.755,0.354,1
49,5,motorcycle,432.16,221.67,-4.002,1.169,1
49,9,motorcycle,496.24,229.79,0.315,0.426,1
49,10,person,575.10,274.59,-0.294,0.581,1
49,12,person,49.96,246.30,0.208,0.024,1
50,4,motorcycle,418.77,250.94,2.300,0.019,1
50,5,motorcycle,431.99,221.72,-4.002,1.169,1
50,9,motorcycle,496.25,229.81,0.315,0.426,1
50,10,person,574.28,274.43,-0.345,0.564,1
50,12,person,49.97,246.85,0.208,0.060,1
51,4,motorcycle,422.76,251.53,2.713,0.069,1
51,5,motorcycle,431.82,221.77,-4.002,1.169,1
51,9,motorcycle,496.27,229.82,0.315,0.426,1
51,10,person,572.95,272.34,-0.426,0.394,1
51,12,person,49.98,246.85,0.208,0.060,1
51,13,motorcycle,213.11,215.01,-0.000,-0.020,1
52,4,motorcycle,418.96,249.43,2.301,-0.105,1
52,5,motorcycle,431.65,221.81,-4.002,1.169,1
52,9,motorcycle,496.28,229.84,0.315,0.426,1
52,10,person,570.67,270.65,-0.561,0.272,1
52,12,person,49.99,246.86,0.208,0.060,1
52,13,motorcycle,213.12,215.60,0.000,0.013,1
53,4,motorcycle,424.38,251.32,2.835,0.048,1
53,5,motorcycle,431.49,221.86,-4.002,1.169,1
53,9,motorcycle,496.29,229.86,0.315,0.426,1
53,10,person,570.79,271.35,-0.553,0.320,1
53,12,person,50.00,246.86,0.208,0.060,1
53,13,motorcycle,213.25,215.30,0.009,-0.005,1
54,4,motorcycle,425.31,247.28,2.917,-0.286,1
54,5,motorcycle,431.32,221.91,-4.002,1.169,1
54,9,motorcycle,496.31,229.88,0.315,0.426,1
54,10,person,574.03,273.87,-0.369,0.485,1
54,12,person,45.91,248.80,-0.035,0.181,1
55,4,motorcycle,421.24,251.80,2.485,0.075,1
55,5,motorcycle,431.15,221.96,-4.002,1.169,1
55,9,motorcycle,496.32,229.90,0.315,0.426,1
55,10,person,576.54,279.78,-0.217,0.914,1
55,12,person,45.91,248.81,-0.035,0.181,1
56,4,motorcycle,374.97,258.12,-2.448,0.597,1
56,5,motorcycle,430.99,222.01,-4.002,1.169,1
56,9,motorcycle,496.33,229.91,0.315,0.426,1
56,10,person,574.95,290.64,-0.319,1.755,1
56,12,person,45.91,248.81,-0.035,0.181,1
57,4,motorcycle,374.87,258.14,-2.448,0.597,1
57,5,motorcycle,425.22,249.50,-4.246,3.101,1
57,9,motorcycle,496.35,229.93,0.315,0.426,1
57,10,person,578.20,292.78,-0.106,1.887,1
57,12,person,45.42,246.73,-0.069,0.038,1
57,14,motorcycle,211.84,217.19,-0.052,0.015,1
58,4,motorcycle,341.15,260.95,-6.184,0.857,1
58,5,motorcycle,425.04,249.63,-4.246,3.101,1
58,9,motorcycle,493.51,219.08,0.110,-0.857,1
58,10,person,577.98,294.76,-0.122,1.999,1
58,12,person,48.39,243.41,0.147,-0.202,1
58,14,motorcycle,212.67,216.28,-0.001,-0.038,1
59,4,motorcycle,340.89,260.98,-6.184,0.857,1
59,5,motorcycle,424.59,249.32,-4.258,3.061,1
59,9,motorcycle,495.51,213.34,0.232,-1.316,1
59,10,person,578.36,295.72,-0.094,2.046,1
59,12,person,49.07,241.51,0.193,-0.339,1
59,14,motorcycle,212.92,215.63,0.015,-0.079,1
60,4,motorcycle,340.63,261.02,-6.184,0.857,1
60,5,motorcycle,414.71,251.57,-4.695,3.265,1
60,9,motorcycle,503.20,209.25,0.674,-1.610,1
60,10,person,579.03,296.11,-0.044,2.061,1
60,12,person,49.39,240.51,0.213,-0.405,1
60,14,motorcycle,213.11,214.73,0.028,-0.138,1
61,4,motorcycle,340.38,261.05,-6.184,0.857,1
61,5,motorcycle,418.93,248.29,-4.479,2.914,1
61,9,motorcycle,503.23,209.18,0.674,-1.610,1
61,10,person,579.60,294.90,-0.002,1.996,1
61,12,person,50.48,241.35,0.284,-0.351,1
62,4,motorcycle,340.12,261.09,-6.184,0.857,1
62,5,motorcycle,413.08,250.01,-4.748,3.076,1
62,9,motorcycle,489.75,209.66,-0.149,-1.571,1
62,10,person,579.27,294.89,-0.027,1.991,1
62,12,person,50.32,245.35,0.273,-0.100,1
63,4,motorcycle,339.86,261.12,-6.184,0.857,1
63,5,motorcycle,409.79,250.59,-4.904,3.123,1
63,9,motorcycle,479.81,207.20,-0.700,-1.737,1
63,10,person,579.58,294.37,-0.003,1.961,1
63,12,person,51.09,247.33,0.321,0.034,1
64,4,motorcycle,339.60,261.16,-6.184,0.857,1
64,5,motorcycle,410.60,250.44,-4.850,3.093,1
64,9,motorcycle,479.78,207.13,-0.700,-1.737,1
64,10,person,578.60,293.30,-0.080,1.905,1
64,12,person,54.32,248.26,0.523,0.100,1
65,4,motorcycle,343.86,261.88,-5.728,0.928,1
65,5,motorcycle,410.40,250.57,-4.850,3.093,1
65,9,motorcycle,479.75,207.06,-0.700,-1.737,1
65,10,person,580.79,291.29,0.090,1.802,1
65,12,person,56.79,247.96,0.664,0.078,1
66,4,motorcycle,349.26,259.65,-5.105,0.689,1
66,5,motorcycle,410.19,250.70,-4.850,3.093,1
66,9,motorcycle,496.68,199.43,0.112,-2.272,1
66,10,person,580.85,290.38,0.095,1.753,1
66,12,person,56.96,247.89,0.672,0.072,1
66,15,motorcycle,212.66,217.71,-0.005,-0.022,1
67,4,motorcycle,349.05,259.68,-5.105,0.689,1
67,5,motorcycle,408.63,247.82,-4.926,2.777,1
67,9,motorcycle,496.69,199.34,0.112,-2.272,1
67,10,person,580.57,289.30,0.071,1.695,1
67,12,person,55.46,247.56,0.592,0.046,1
67,15,motorcycle,212.61,217.42,-0.008,-0.039,1
68,4,motorcycle,348.83,259.71,-5.105,0.689,1
68,5,motorcycle,410.60,248.11,-4.800,2.794,1
68,9,motorcycle,496.69,199.25,0.112,-2.272,1
68,10,person,581.26,288.41,0.128,1.646,1
68,12,person,54.38,248.26,0.533,0.101,1
68,15,motorcycle,212.59,217.90,-0.009,-0.008,1
69,4,motorcycle,348.62,259.73,-5.105,0.689,1
69,5,motorcycle,423.42,247.40,-4.021,2.709,1
69,9,motorcycle,496.70,199.15,0.112,-2.272,1
69,10,person,581.54,285.61,0.152,1.501,1
69,12,person,53.60,249.15,0.489,0.170,1
70,4,motorcycle,350.89,256.96,-4.808,0.407,1
70,5,motorcycle,423.25,247.51,-4.021,2.709,1
70,9,motorcycle,491.42,235.68,-0.193,0.339,1
70,10,person,580.18,284.72,0.034,1.451,1
70,12,person,52.96,248.80,0.450,0.142,1
71,4,motorcycle,352.42,256.47,-4.608,0.356,1
71,5,motorcycle,456.67,211.27,-1.773,-1.047,1
71,9,motorcycle,495.25,238.31,0.071,0.531,1
71,10,person,580.63,283.43,0.072,1.378,1
71,12,person,52.98,248.81,0.450,0.142,1
72,4,motorcycle,349.09,257.50,-4.947,0.455,1
72,5,motorcycle,456.59,211.23,-1.773,-1.047,1
72,9,motorcycle,480.80,241.98,-1.078,0.801,1
72,10,person,581.09,280.23,0.111,1.197,1
72,12,person,53.00,248.81,0.450,0.142,1
72,16,motorcycle,212.38,219.40,-0.011,0.003,1
73,4,motorcycle,348.89,257.52,-4.947,0.455,1
73,5,motorcycle,428.55,233.83,-3.822,1.203,1
73,9,motorcycle,480.75,242.02,-1.078,0.801,1
73,10,person,581.40,276.26,0.137,0.960,1
73,12,person,53.41,250.81,0.474,0.297,1
73,16,motorcycle,213.13,216.79,0.035,-0.147,1
74,4,motorcycle,383.92,249.88,-1.050,-0.288,1
