frame,track_id,label,cx,cy,vx,vy,confirmed
2,1,car,427.06,218.03,-0.006,-0.006,1
2,2,person,609.57,225.88,-0.002,-0.003,1
2,3,car,220.12,228.90,-0.079,0.001,1
2,4,bus,361.84,166.79,0.013,-0.002,1
2,5,person,544.59,214.98,0.020,-0.003,1
2,6,car,364.94,205.10,0.002,0.001,1
2,7,bus,152.70,146.71,-0.025,0.071,1
2,8,car,497.32,203.65,0.003,-0.003,1
2,9,car,289.41,197.24,0.015,-0.001,1
2,10,person,580.84,213.76,0.010,-0.003,1
2,11,car,92.70,282.09,-0.205,0.005,1
2,12,person,112.88,195.07,0.011,0.010,1
2,13,person,13.70,189.08,-0.018,0.003,1
2,14,person,55.48,184.23,-0.007,-0.017,1
2,15,person,37.69,190.46,-0.057,0.015,1
2,16,car,510.91,185.48,0.002,0.003,1
2,17,person,325.73,195.10,0.005,0.001,1
2,18,truck,92.60,281.50,-0.199,0.003,1
2,19,car,441.29,167.43,0.003,-0.005,1
2,20,person,266.99,183.29,0.006,0.000,1
3,1,car,426.73,217.70,-0.020,-0.020,1
3,2,person,609.28,224.87,-0.014,-0.047,1
3,3,car,216.34,228.59,-0.238,-0.012,1
3,4,bus,362.45,165.95,0.039,-0.038,1
3,5,person,545.42,214.39,0.058,-0.029,1
3,6,car,365.08,204.60,0.009,-0.020,1
3,7,bus,153.61,147.20,0.014,0.092,1
3,8,car,497.52,203.13,0.012,-0.025,1
3,9,car,289.73,196.70,0.029,-0.024,1
3,10,person,581.42,212.99,0.035,-0.036,1
3,11,car,89.52,282.77,-0.374,0.035,1
3,12,person,113.32,195.50,0.029,0.028,1
3,13,person,13.58,188.88,-0.024,-0.005,1
3,14,person,56.45,184.94,0.035,0.015,1
3,15,person,37.69,190.46,-0.057,0.015,1
3,16,car,511.34,185.21,0.021,-0.008,1
3,17,person,326.06,194.66,0.018,-0.017,1
3,18,truck,89.40,281.96,-0.369,0.022,1
3,19,car,441.74,167.08,0.022,-0.020,1
3,20,person,267.31,183.71,0.019,0.018,1
4,1,car,426.25,217.15,-0.044,-0.046,1
4,2,person,608.73,224.22,-0.040,-0.078,1
4,3,car,212.71,228.72,-0.398,-0.006,1
4,4,bus,361.50,165.61,-0.007,-0.055,1
4,5,person,545.50,213.94,0.062,-0.051,1
4,6,car,364.74,204.21,-0.008,-0.039,1
4,7,bus,153.55,148.36,0.012,0.145,1
4,8,car,497.44,202.89,0.008,-0.037,1
4,9,car,289.68,196.04,0.027,-0.057,1
4,10,person,581.39,212.37,0.033,-0.067,1
4,11,car,85.86,282.40,-0.593,0.016,1
4,12,person,113.33,197.69,0.029,0.126,1
4,13,person,13.64,188.65,-0.021,-0.017,1
4,14,person,56.55,185.26,0.039,0.031,1
4,15,person,37.69,190.46,-0.057,0.015,1
4,16,car,511.37,184.89,0.022,-0.023,1
4,17,person,325.95,194.47,0.013,-0.026,1
4,18,truck,89.39,281.96,-0.369,0.022,1
4,19,car,441.82,166.66,0.026,-0.040,1
4,20,person,267.29,184.38,0.018,0.048,1
4,21,person,222.10,175.14,-0.007,-0.009,1
4,22,car,343.03,197.12,-0.016,0.007,1
5,3,car,209.43,228.71,-0.542,-0.007,1
5,4,bus,361.70,165.12,0.003,-0.080,1
5,7,bus,153.86,147.43,0.028,0.102,1
5,11,car,82.30,282.47,-0.828,0.020,1
5,12,person,113.46,202.22,0.035,0.307,1
5,15,person,37.69,190.46,-0.057,0.015,1
5,18,truck,82.73,281.43,-0.780,-0.004,1
5,21,person,222.39,174.81,0.004,-0.023,1
5,22,car,342.87,196.88,-0.023,-0.004,1
5,23,person,524.60,229.27,0.010,0.001,1
6,3,car,207.85,228.50,-0.609,-0.017,1
6,7,bus,153.09,146.81,-0.013,0.073,1
6,11,car,78.14,282.69,-1.129,0.032,1
6,12,person,113.49,209.21,0.036,0.519,1
6,15,person,37.69,190.46,-0.057,0.015,1
6,18,truck,82.70,281.43,-0.780,-0.004,1
6,21,person,222.51,174.54,0.010,-0.036,1
6,22,car,342.58,196.43,-0.038,-0.027,1
6,23,person,524.37,229.00,0.001,-0.011,1
7,3,car,206.33,228.61,-0.673,-0.012,1
7,7,bus,152.75,148.44,-0.031,0.150,1
7,11,car,73.89,283.91,-1.469,0.099,1
7,12,person,113.60,213.51,0.042,0.610,1
7,15,person,37.68,190.46,-0.057,0.015,1
7,18,truck,82.68,281.43,-0.780,-0.004,1
7,23,person,524.63,228.98,0.013,-0.012,1
8,3,car,203.78,228.65,-0.780,-0.009,1
8,7,bus,151.73,153.07,-0.085,0.366,1
8,11,car,69.90,285.21,-1.822,0.173,1
8,12,person,113.40,216.28,0.032,0.655,1
8,15,person,37.68,190.46,-0.057,0.015,1
8,18,truck,82.65,281.43,-0.780,-0.004,1
8,24,car,423.91,216.86,-0.025,0.010,1
8,25,person,603.48,222.43,-0.061,-0.004,1
8,26,car,496.37,202.74,-0.025,-0.000,1
8,27,person,545.15,213.40,-0.038,0.005,1
8,28,car,364.23,203.87,-0.015,-0.000,1
8,29,car,289.89,195.01,-0.022,0.001,1
8,30,person,268.24,185.42,0.005,-0.000,1
8,31,person,580.29,212.25,-0.024,0.029,1
8,32,car,511.11,184.69,-0.030,0.002,1
8,33,person,325.46,194.03,-0.024,0.006,1
8,34,person,56.01,189.10,-0.029,0.023,1
8,35,car,441.74,166.66,-0.022,0.006,1
8,36,person,239.45,174.67,0.003,0.002,1
9,3,car,202.77,228.86,-0.821,0.001,1
9,7,bus,152.19,156.80,-0.061,0.527,1
9,11,car,66.05,286.21,-2.203,0.232,1
9,12,person,113.72,217.52,0.048,0.673,1
9,15,person,37.68,190.46,-0.057,0.015,1
9,18,truck,82.63,281.43,-0.780,-0.004,1
9,24,car,424.03,217.01,-0.020,0.016,1
9,25,person,602.87,222.47,-0.085,-0.003,1
9,26,car,496.56,202.70,-0.017,-0.002,1
9,27,person,546.25,213.62,0.008,0.015,1
9,28,car,364.46,203.91,-0.005,0.001,1
9,29,car,290.29,194.97,-0.005,-0.001,1
9,30,person,268.57,185.65,0.018,0.009,1
9,31,person,580.81,212.15,-0.003,0.025,1
9,32,car,511.59,184.76,-0.010,0.005,1
