frame,track_id,label,cx,cy,vx,vy,confirmed
121,1,truck,80.57,250.90,0.043,0.000,1
122,1,truck,80.56,251.03,0.043,0.007,1
123,1,truck,80.56,251.03,0.043,0.007,1
124,1,truck,73.71,251.56,-0.395,0.040,1
125,1,truck,72.14,251.60,-0.507,0.043,1
126,1,truck,71.47,251.65,-0.557,0.046,1
127,1,truck,62.70,251.73,-1.276,0.051,1
128,1,truck,62.65,251.73,-1.276,0.051,1
129,1,truck,62.59,251.73,-1.276,0.051,1
130,1,truck,68.13,252.01,-0.696,0.070,1
131,1,truck,75.22,252.40,-0.001,0.097,1
132,1,truck,71.27,252.51,-0.333,0.104,1
133,1,truck,75.96,252.70,0.068,0.117,1
134,1,truck,77.40,253.01,0.183,0.138,1
135,1,truck,78.33,253.12,0.252,0.145,1
136,1,truck,78.62,253.44,0.273,0.167,1
137,1,truck,79.34,253.22,0.325,0.151,1
138,1,truck,79.71,253.19,0.350,0.148,1
139,1,truck,79.14,253.38,0.309,0.161,1
140,1,truck,77.79,253.57,0.210,0.174,1
141,1,truck,77.80,253.58,0.210,0.174,1
142,1,truck,77.81,253.58,0.210,0.174,1
143,1,truck,77.82,253.59,0.210,0.174,1
144,1,truck,77.83,253.60,0.210,0.174,1
145,1,truck,63.51,254.44,-0.879,0.233,1
146,1,truck,61.31,254.29,-1.091,0.221,1
147,1,truck,59.11,254.73,-1.354,0.255,1
148,1,truck,58.06,254.96,-1.492,0.273,1
149,1,truck,57.93,254.83,-1.502,0.261,1
150,1,truck,56.62,255.66,-1.688,0.331,1
151,1,truck,56.70,256.29,-1.665,0.386,1
152,1,truck,56.63,256.31,-1.665,0.386,1
153,1,truck,56.56,256.32,-1.665,0.386,1
154,1,truck,56.70,257.04,-1.633,0.451,1
155,1,truck,55.95,256.29,-1.736,0.383,1
156,1,truck,56.28,256.19,-1.674,0.374,1
157,1,truck,58.67,255.95,-1.300,0.355,1
158,1,truck,59.15,256.10,-1.223,0.365,1
159,1,truck,59.09,256.12,-1.223,0.365,1
160,1,truck,59.04,256.13,-1.223,0.365,1
161,1,truck,58.99,256.15,-1.223,0.365,1
162,1,truck,58.94,256.16,-1.223,0.365,1
163,1,truck,58.89,256.18,-1.223,0.365,1
164,1,truck,58.84,256.19,-1.223,0.365,1
165,1,truck,58.79,256.21,-1.223,0.365,1
166,1,truck,58.74,256.22,-1.223,0.365,1
167,1,truck,58.69,256.24,-1.223,0.365,1
168,1,truck,58.64,256.25,-1.223,0.365,1
169,1,truck,58.58,256.27,-1.223,0.365,1
170,1,truck,58.53,256.28,-1.223,0.365,1
171,1,truck,87.40,254.47,2.581,0.228,1
172,1,truck,88.48,254.41,2.660,0.223,1
173,1,truck,88.94,254.51,2.683,0.228,1
174,1,truck,89.05,254.52,2.683,0.228,1
175,1,truck,88.31,254.12,2.632,0.206,1
176,1,truck,88.25,254.39,2.621,0.220,1
177,1,truck,88.36,254.40,2.621,0.220,1
178,1,truck,88.47,254.41,2.621,0.220,1
179,1,truck,88.58,254.42,2.621,0.220,1
180,1,truck,88.69,254.42,2.621,0.220,1
181,1,truck,88.80,254.43,2.621,0.220,1
182,1,truck,86.76,256.53,2.490,0.332,1
183,1,truck,82.38,256.34,2.205,0.320,1
184,1,truck,80.71,256.25,2.083,0.314,1
185,1,truck,81.38,256.11,2.127,0.304,1
186,1,truck,81.25,256.09,2.110,0.302,1
187,1,truck,81.57,256.40,2.127,0.322,1
188,1,truck,85.14,256.71,2.394,0.341,1
189,1,truck,86.73,257.14,2.503,0.368,1
190,1,truck,87.01,257.21,2.515,0.372,1
191,1,truck,87.54,256.79,2.544,0.342,1
192,1,truck,84.44,256.37,2.325,0.312,1
193,1,truck,86.80,256.02,2.487,0.287,1
194,1,truck,87.51,255.64,2.530,0.261,1
195,1,truck,84.29,255.40,2.297,0.245,1
196,1,truck,82.43,255.43,2.153,0.246,1
197,1,truck,78.88,255.69,1.870,0.262,1
198,1,truck,73.87,256.23,1.444,0.295,1
199,1,truck,69.01,256.91,0.985,0.339,1
