frame,track_id,future_step,future_frame,future_x,future_y,sigma_x,sigma_y
23,3,2,25,539.89,219.82,46.76,19.04
23,3,3,26,539.89,219.82,53.99,21.98
23,3,4,27,539.89,219.82,60.36,24.58
23,3,5,28,539.89,219.82,66.12,26.92
23,3,6,29,539.89,219.82,71.42,29.08
23,3,7,30,539.89,219.82,76.35,31.09
23,3,8,31,539.89,219.82,80.98,32.97
23,3,9,32,539.89,219.82,85.36,34.76
23,3,10,33,539.89,219.82,89.53,36.45
23,3,11,34,539.89,219.82,93.51,38.07
23,3,12,35,539.89,219.82,97.33,39.63
23,3,13,36,539.89,219.82,101.00,41.13
23,3,14,37,539.89,219.82,104.55,42.57
23,3,15,38,539.89,219.82,107.98,43.96
23,5,1,24,585.32,188.90,41.39,13.36
23,5,2,25,585.32,188.90,50.69,16.36
23,5,3,26,585.32,188.90,58.53,18.89
23,5,4,27,585.32,188.90,65.44,21.12
23,5,5,28,585.32,188.90,71.69,23.14
23,5,6,29,585.32,188.90,77.43,24.99
23,5,7,30,585.32,188.90,82.78,26.71
23,5,8,31,585.32,188.90,87.80,28.34
23,5,9,32,585.32,188.90,92.55,29.87
23,5,10,33,585.32,188.90,97.06,31.33
23,5,11,34,585.32,188.90,101.38,32.72
23,5,12,35,585.32,188.90,105.52,34.05
23,5,13,36,585.32,188.90,109.50,35.34
23,5,14,37,585.32,188.90,113.35,36.58
23,5,15,38,585.32,188.90,117.06,37.78
23,6,1,24,259.11,210.87,18.32,14.91
23,6,2,25,259.11,210.87,22.44,18.26
23,6,3,26,259.11,210.87,25.91,21.09
23,6,4,27,259.11,210.87,28.97,23.58
23,6,5,28,259.11,210.87,31.73,25.83
23,6,6,29,259.11,210.87,34.28,27.90
23,6,7,30,259.11,210.87,36.64,29.82
23,6,8,31,259.11,210.87,38.87,31.63
23,6,9,32,259.11,210.87,40.97,33.34
23,6,10,33,259.11,210.87,42.97,34.97
23,6,11,34,259.11,210.87,44.88,36.52
23,6,12,35,259.11,210.87,46.71,38.02
23,6,13,36,259.11,210.87,48.48,39.45
23,6,14,37,259.11,210.87,50.18,40.84
23,6,15,38,259.11,210.87,51.82,42.17
23,7,1,24,116.10,201.33,5.81,10.07
23,7,2,25,116.10,201.33,8.21,14.24
23,7,3,26,116.10,201.33,10.05,17.44
23,7,4,27,116.10,201.33,11.61,20.13
23,7,5,28,116.10,201.33,12.98,22.51
23,7,6,29,116.10,201.33,14.22,24.66
23,7,7,30,116.10,201.33,15.36,26.63
23,7,8,31,116.10,201.33,16.42,28.47
23,7,9,32,116.10,201.33,17.41,30.20
23,7,10,33,116.10,201.33,18.36,31.83
23,7,11,34,116.10,201.33,19.25,33.39
23,7,12,35,116.10,201.33,20.11,34.87
23,7,13,36,116.10,201.33,20.93,36.29
23,7,14,37,116.10,201.33,21.72,37.66
23,7,15,38,116.10,201.33,22.48,38.99
23,10,1,24,558.04,222.46,39.46,15.73
23,10,2,25,558.04,222.46,48.33,19.27
23,10,3,26,558.04,222.46,55.80,22.25
23,10,4,27,558.04,222.46,62.39,24.87
23,10,5,28,558.04,222.46,68.35,27.25
23,10,6,29,558.04,222.46,73.82,29.43
23,10,7,30,558.04,222.46,78.92,31.46
23,10,8,31,558.04,222.46,83.71,33.37
23,10,9,32,558.04,222.46,88.23,35.17
23,10,10,33,558.04,222.46,92.54,36.89
23,10,11,34,558.04,222.46,96.66,38.53
23,10,12,35,558.04,222.46,100.60,40.10
23,10,13,36,558.04,222.46,104.40,41.62
23,10,14,37,558.04,222.46,108.06,43.08
23,10,15,38,558.04,222.46,111.61,44.49
23,11,1,24,65.30,177.35,3.27,8.87
23,11,2,25,65.30,177.35,4.62,12.54
23,11,3,26,65.30,177.35,5.66,15.36
23,11,4,27,65.30,177.35,6.53,17.74
23,11,5,28,65.30,177.35,7.30,19.83
23,11,6,29,65.30,177.35,8.00,21.72
23,11,7,30,65.30,177.35,8.64,23.46
23,11,8,31,65.30,177.35,9.23,25.08
23,11,9,32,65.30,177.35,9.79,26.60
23,11,10,33,65.30,177.35,10.32,28.04
23,11,11,34,65.30,177.35,10.83,29.41
23,11,12,35,65.30,177.35,11.31,30.72
23,11,13,36,65.30,177.35,11.77,31.97
23,11,14,37,65.30,177.35,12.22,33.18
23,11,15,38,65.30,177.35,12.64,34.34
23,12,1,24,541.21,217.79,27.06,10.89
23,12,2,25,541.21,217.79,38.27,15.40
23,12,3,26,541.21,217.79,46.87,18.86
23,12,4,27,541.21,217.79,54.12,21.78
23,12,5,28,541.21,217.79,60.51,24.35
23,12,6,29,541.21,217.79,66.28,26.67
23,12,7,30,541.21,217.79,71.60,28.81
23,12,8,31,541.21,217.79,76.54,30.80
23,12,9,32,541.21,217.79,81.18,32.67
23,12,10,33,541.21,217.79,85.57,34.44
23,12,11,34,541.21,217.79,89.75,36.12
23,12,12,35,541.21,217.79,93.74,37.72
23,12,13,36,541.21,217.79,97.57,39.26
23,12,14,37,541.21,217.79,101.25,40.75
23,12,15,38,541.21,217.79,104.80,42.18
23,14,1,24,259.83,211.79,12.99,10.59
23,14,2,25,259.83,211.79,18.37,14.98
23,14,3,26,259.83,211.79,22.50,18.34
23,14,4,27,259.83,211.79,25.98,21.18
23,14,5,28,259.83,211.79,29.05,23.68
23,14,6,29,259.83,211.79,31.82,25.94
23,14,7,30,259.83,211.79,34.37,28.02
23,14,8,31,259.83,211.79,36.75,29.95
23,14,9,32,259.83,211.79,38.97,31.77
23,14,10,33,259.83,211.79,41.08,33.49
23,14,11,34,259.83,211.79,43.09,35.12
23,14,12,35,259.83,211.79,45.00,36.68
23,14,13,36,259.83,211.79,46.84,38.18
23,14,14,37,259.83,211.79,48.61,39.62
23,14,15,38,259.83,211.79,50.32,41.01
23,17,1,24,38.87,163.61,3.37,14.17
23,17,2,25,38.87,163.61,3.89,16.36
23,17,3,26,38.87,163.61,4.35,18.29
23,17,4,27,38.87,163.61,4.76,20.04
23,17,5,28,38.87,163.61,5.14,21.64
23,17,6,29,38.87,163.61,5.50,23.14
23,17,7,30,38.87,163.61,5.83,24.54
23,17,8,31,38.87,163.61,6.15,25.87
23,17,9,32,38.87,163.61,6.45,27.13
23,17,10,33,38.87,163.61,6.73,28.34
23,17,11,34,38.87,163.61,7.01,29.50
23,17,12,35,38.87,163.61,7.27,30.61
23,17,13,36,38.87,163.61,7.53,31.68
23,17,14,37,38.87,163.61,7.77,32.72
23,17,15,38,38.87,163.61,8.01,33.73
23,18,1,24,17.86,207.38,0.89,10.37
23,18,2,25,17.86,207.38,1.26,14.66
23,18,3,26,17.86,207.38,1.55,17.96
23,18,4,27,17.86,207.38,1.79,20.74
23,18,5,28,17.86,207.38,2.00,23.19
23,18,6,29,17.86,207.38,2.19,25.40
23,18,7,30,17.86,207.38,2.36,27.43
23,18,8,31,17.86,207.38,2.53,29.33
23,18,9,32,17.86,207.38,2.68,31.11
23,18,10,33,17.86,207.38,2.82,32.79
23,18,11,34,17.86,207.38,2.96,34.39
23,18,12,35,17.86,207.38,3.09,35.92
23,18,13,36,17.86,207.38,3.22,37.39
23,18,14,37,17.86,207.38,3.34,38.80
23,18,15,38,17.86,207.38,3.46,40.16
23,20,1,24,229.58,207.16,16.23,14.65
23,20,2,25,229.58,207.16,19.88,17.94
23,20,3,26,229.58,207.16,22.96,20.72
23,20,4,27,229.58,207.16,25.67,23.16
23,20,5,28,229.58,207.16,28.12,25.37
23,20,6,29,229.58,207.16,30.37,27.40
23,20,7,30,229.58,207.16,32.47,29.30
23,20,8,31,229.58,207.16,34.44,31.07
23,20,9,32,229.58,207.16,36.30,32.76
23,20,10,33,229.58,207.16,38.07,34.35
23,20,11,34,229.58,207.16,39.76,35.88
23,20,12,35,229.58,207.16,41.39,37.35
23,20,13,36,229.58,207.16,42.95,38.76
23,20,14,37,229.58,207.16,44.46,40.12
23,20,15,38,229.58,207.16,45.92,41.43
23,21,1,24,584.70,191.01,29.24,9.55
23,21,2,25,584.70,191.01,41.34,13.51
23,21,3,26,584.70,191.01,50.64,16.54
23,21,4,27,584.70,191.01,58.47,19.10
23,21,5,28,584.70,191.01,65.37,21.36
23,21,6,29,584.70,191.01,71.61,23.39
23,21,7,30,584.70,191.01,77.35,25.27
23,21,8,31,584.70,191.01,82.69,27.01
23,21,9,32,584.70,191.01,87.71,28.65
23,21,10,33,584.70,191.01,92.45,30.20
23,21,11,34,584.70,191.01,96.96,31.68
23,21,12,35,584.70,191.01,101.27,33.08
23,21,13,36,584.70,191.01,105.41,34.44
23,21,14,37,584.70,191.01,109.39,35.74
23,21,15,38,584.70,191.01,113.23,36.99
23,22,1,24,632.80,163.47,31.64,8.17
23,22,2,25,632.80,163.47,44.75,11.56
23,22,3,26,632.80,163.47,54.80,14.16
23,22,4,27,632.80,163.47,63.28,16.35
23,22,5,28,632.80,163.47,70.75,18.28
23,22,6,29,632.80,163.47,77.50,20.02
23,22,7,30,632.80,163.47,83.71,21.63
23,22,8,31,632.80,163.47,89.49,23.12
23,22,9,32,632.80,163.47,94.92,24.52
23,22,10,33,632.80,163.47,100.06,25.85
23,22,11,34,632.80,163.47,104.94,27.11
23,22,12,35,632.80,163.47,109.60,28.31
23,22,13,36,632.80,163.47,114.08,29.47
23,22,14,37,632.80,163.47,118.39,30.58
23,22,15,38,632.80,163.47,122.54,31.66
23,23,1,24,592.47,228.14,41.89,16.13
23,23,2,25,592.47,228.14,51.31,19.76
23,23,3,26,592.47,228.14,59.25,22.81
23,23,4,27,592.47,228.14,66.24,25.51
23,23,5,28,592.47,228.14,72.56,27.94
23,23,6,29,592.47,228.14,78.38,30.18
23,23,7,30,592.47,228.14,83.79,32.26
23,23,8,31,592.47,228.14,88.87,34.22
23,23,9,32,592.47,228.14,93.68,36.07
23,23,10,33,592.47,228.14,98.25,37.83
23,23,11,34,592.47,228.14,102.62,39.51
23,23,12,35,592.47,228.14,106.81,41.13
23,23,13,36,592.47,228.14,110.84,42.68
23,23,14,37,592.47,228.14,114.73,44.18
23,23,15,38,592.47,228.14,118.49,45.63
23,26,1,24,30.33,202.08,4.01,26.73
23,26,2,25,30.33,202.08,4.29,28.58
23,26,3,26,30.33,202.08,4.55,30.31
23,26,4,27,30.33,202.08,4.80,31.95
23,26,5,28,30.33,202.08,5.03,33.51
23,26,6,29,30.33,202.08,5.25,35.00
23,26,7,30,30.33,202.08,5.47,36.43
23,26,8,31,30.33,202.08,5.67,37.81
23,26,9,32,30.33,202.08,5.87,39.13
23,26,10,33,30.33,202.08,6.07,40.42
23,26,11,34,30.33,202.08,6.25,41.66
23,26,12,35,30.33,202.08,6.43,42.87
23,26,13,36,30.33,202.08,6.61,44.04
23,26,14,37,30.33,202.08,6.78,45.19
23,26,15,38,30.33,202.08,6.95,46.30
23,27,1,24,17.97,207.34,1.27,14.66
23,27,2,25,17.97,207.34,1.56,17.96
23,27,3,26,17.97,207.34,1.80,20.73
23,27,4,27,17.97,207.34,2.01,23.18
23,27,5,28,17.97,207.34,2.20,25.39
23,27,6,29,17.97,207.34,2.38,27.43
23,27,7,30,17.97,207.34,2.54,29.32
23,27,8,31,17.97,207.34,2.70,31.10
23,27,9,32,17.97,207.34,2.84,32.78
23,27,10,33,17.97,207.34,2.98,34.38
23,27,11,34,17.97,207.34,3.11,35.91
23,27,12,35,17.97,207.34,3.24,37.38
23,27,13,36,17.97,207.34,3.36,38.79
23,27,14,37,17.97,207.34,3.48,40.15
23,27,15,38,17.97,207.34,3.60,41.47
23,30,1,24,65.34,177.55,4.62,12.55
23,30,2,25,65.34,177.55,5.66,15.38
23,30,3,26,65.34,177.55,6.53,17.76
23,30,4,27,65.34,177.55,7.31,19.85
23,30,5,28,65.34,177.55,8.00,21.75
23,30,6,29,65.34,177.55,8.64,23.49
23,30,7,30,65.34,177.55,9.24,25.11
23,30,8,31,65.34,177.55,9.80,26.63
23,30,9,32,65.34,177.55,10.33,28.07
23,30,10,33,65.34,177.55,10.84,29.44
23,30,11,34,65.34,177.55,11.32,30.75
23,30,12,35,65.34,177.55,11.78,32.01
23,30,13,36,65.34,177.55,12.22,33.22
23,30,14,37,65.34,177.55,12.65,34.38
23,30,15,38,65.34,177.55,13.07,35.51
23,31,1,24,284.08,192.89,24.60,16.70
23,31,2,25,284.08,192.89,28.41,19.29
23,31,3,26,284.08,192.89,31.76,21.57
23,31,4,27,284.08,192.89,34.79,23.62
23,31,5,28,284.08,192.89,37.58,25.52
23,31,6,29,284.08,192.89,40.17,27.28
23,31,7,30,284.08,192.89,42.61,28.93
23,31,8,31,284.08,192.89,44.92,30.50
23,31,9,32,284.08,192.89,47.11,31.99
23,31,10,33,284.08,192.89,49.20,33.41
23,31,11,34,284.08,192.89,51.21,34.77
23,31,12,35,284.08,192.89,53.15,36.09
23,31,13,36,284.08,192.89,55.01,37.35
23,31,14,37,284.08,192.89,56.82,38.58
23,31,15,38,284.08,192.89,58.56,39.77
23,32,1,24,557.47,218.85,27.87,10.94
23,32,2,25,557.47,218.85,39.42,15.47
23,32,3,26,557.47,218.85,48.28,18.95
23,32,4,27,557.47,218.85,55.75,21.88
23,32,5,28,557.47,218.85,62.33,24.47
23,32,6,29,557.47,218.85,68.28,26.80
23,32,7,30,557.47,218.85,73.75,28.95
23,32,8,31,557.47,218.85,78.84,30.95
23,32,9,32,557.47,218.85,83.62,32.83
23,32,10,33,557.47,218.85,88.14,34.60
23,32,11,34,557.47,218.85,92.45,36.29
23,32,12,35,557.47,218.85,96.56,37.91
23,32,13,36,557.47,218.85,100.50,39.45
23,32,14,37,557.47,218.85,104.29,40.94
23,32,15,38,557.47,218.85,107.95,42.38
23,36,1,24,498.68,147.20,24.93,7.36
23,36,2,25,498.68,147.20,35.26,10.41
23,36,3,26,498.68,147.20,43.19,12.75
23,36,4,27,498.68,147.20,49.87,14.72
23,36,5,28,498.68,147.20,55.75,16.46
23,36,6,29,498.68,147.20,61.08,18.03
23,36,7,30,498.68,147.20,65.97,19.47
23,36,8,31,498.68,147.20,70.52,20.82
23,36,9,32,498.68,147.20,74.80,22.08
23,36,10,33,498.68,147.20,78.85,23.28
23,36,11,34,498.68,147.20,82.70,24.41
23,36,12,35,498.68,147.20,86.37,25.50
23,36,13,36,498.68,147.20,89.90,26.54
23,36,14,37,498.68,147.20,93.29,27.54
23,36,15,38,498.68,147.20,96.57,28.51
24,2,1,25,590.42,225.69,41.75,15.96
24,2,2,26,590.42,225.69,51.13,19.55
24,2,3,27,590.42,225.69,59.04,22.57
24,2,4,28,590.42,225.69,66.01,25.23
24,2,5,29,590.42,225.69,72.31,27.64
24,2,6,30,590.42,225.69,78.10,29.86
24,2,7,31,590.42,225.69,83.50,31.92
24,2,8,32,590.42,225.69,88.56,33.85
24,2,9,33,590.42,225.69,93.35,35.68
24,2,10,34,590.42,225.69,97.91,37.43
24,2,11,35,590.42,225.69,102.26,39.09
24,2,12,36,590.42,225.69,106.44,40.69
24,2,13,37,590.42,225.69,110.46,42.22
24,2,14,38,590.42,225.69,114.33,43.70
24,2,15,39,590.42,225.69,118.08,45.14
24,3,1,25,540.47,218.34,27.02,10.92
24,3,2,26,540.47,218.34,38.22,15.44
24,3,3,27,540.47,218.34,46.81,18.91
24,3,4,28,540.47,218.34,54.05,21.83
24,3,5,29,540.47,218.34,60.43,24.41
24,3,6,30,540.47,218.34,66.19,26.74
24,3,7,31,540.47,218.34,71.50,28.88
24,3,8,32,540.47,218.34,76.43,30.88
24,3,9,33,540.47,218.34,81.07,32.75
24,3,10,34,540.47,218.34,85.46,34.52
24,3,11,35,540.47,218.34,89.63,36.21
24,3,12,36,540.47,218.34,93.61,37.82
24,3,13,37,540.47,218.34,97.44,39.36
24,3,14,38,540.47,218.34,101.11,40.85
24,3,15,39,540.47,218.34,104.66,42.28
24,5,1,25,630.28,165.01,31.51,8.25
24,5,2,26,630.28,165.01,44.57,11.67
24,5,3,27,630.28,165.01,54.58,14.29
24,5,4,28,630.28,165.01,63.03,16.50
24,5,5,29,630.28,165.01,70.47,18.45
24,5,6,30,630.28,165.01,77.19,20.21
24,5,7,31,630.28,165.01,83.38,21.83
24,5,8,32,630.28,165.01,89.14,23.34
24,5,9,33,630.28,165.01,94.54,24.75
24,5,10,34,630.28,165.01,99.66,26.09
24,5,11,35,630.28,165.01,104.52,27.36
24,5,12,36,630.28,165.01,109.17,28.58
24,5,13,37,630.28,165.01,113.63,29.75
24,5,14,38,630.28,165.01,117.91,30.87
24,5,15,39,630.28,165.01,122.05,31.95
24,6,1,25,259.32,211.81,12.97,10.59
24,6,2,26,259.32,211.81,18.34,14.98
24,6,3,27,259.32,211.81,22.46,18.34
24,6,4,28,259.32,211.81,25.93,21.18
24,6,5,29,259.32,211.81,28.99,23.68
24,6,6,30,259.32,211.81,31.76,25.94
24,6,7,31,259.32,211.81,34.30,28.02
24,6,8,32,259.32,211.81,36.67,29.95
24,6,9,33,259.32,211.81,38.90,31.77
24,6,10,34,259.32,211.81,41.00,33.49
24,6,11,35,259.32,211.81,43.00,35.13
24,6,12,36,259.32,211.81,44.92,36.69
24,6,13,37,259.32,211.81,46.75,38.18
24,6,14,38,259.32,211.81,48.51,39.63
24,6,15,39,259.32,211.81,50.22,41.02
24,7,1,25,113.54,198.68,5.68,9.93
24,7,2,26,113.54,198.68,8.03,14.05
24,7,3,27,113.54,198.68,9.83,17.21
24,7,4,28,113.54,198.68,11.35,19.87
24,7,5,29,113.54,198.68,12.69,22.21
24,7,6,30,113.54,198.68,13.91,24.33
24,7,7,31,113.54,198.68,15.02,26.28
24,7,8,32,113.54,198.68,16.06,28.10
24,7,9,33,113.54,198.68,17.03,29.80
24,7,10,34,113.54,198.68,17.95,31.41
24,7,11,35,113.54,198.68,18.83,32.95
24,7,12,36,113.54,198.68,19.67,34.41
24,7,13,37,113.54,198.68,20.47,35.82
24,7,14,38,113.54,198.68,21.24,37.17
24,7,15,39,113.54,198.68,21.99,38.47
24,10,1,25,558.04,222.46,48.33,19.27
24,10,2,26,558.04,222.46,55.80,22.25
24,10,3,27,558.04,222.46,62.39,24.87
24,10,4,28,558.04,222.46,68.35,27.25
24,10,5,29,558.04,222.46,73.82,29.43
24,10,6,30,558.04,222.46,78.92,31.46
24,10,7,31,558.04,222.46,83.71,33.37
24,10,8,32,558.04,222.46,88.23,35.17
24,10,9,33,558.04,222.46,92.54,36.89
24,10,10,34,558.04,222.46,96.66,38.53
24,10,11,35,558.04,222.46,100.60,40.10
24,10,12,36,558.04,222.46,104.40,41.62
24,10,13,37,558.04,222.46,108.06,43.08
24,10,14,38,558.04,222.46,111.61,44.49
24,10,15,39,558.04,222.46,115.04,45.86
24,11,1,25,57.96,190.08,2.90,9.50
24,11,2,26,57.96,190.08,4.10,13.44
24,11,3,27,57.96,190.08,5.02,16.46
24,11,4,28,57.96,190.08,5.80,19.01
24,11,5,29,57.96,190.08,6.48,21.25
24,11,6,30,57.96,190.08,7.10,23.28
24,11,7,31,57.96,190.08,7.67,25.15
24,11,8,32,57.96,190.08,8.20,26.88
24,11,9,33,57.96,190.08,8.69,28.51
24,11,10,34,57.96,190.08,9.17,30.05
24,11,11,35,57.96,190.08,9.61,31.52
24,11,12,36,57.96,190.08,10.04,32.92
24,11,13,37,57.96,190.08,10.45,34.27
24,11,14,38,57.96,190.08,10.84,35.56
24,11,15,39,57.96,190.08,11.22,36.81
24,12,1,25,541.21,217.79,38.27,15.40
24,12,2,26,541.21,217.79,46.87,18.86
24,12,3,27,541.21,217.79,54.12,21.78
24,12,4,28,541.21,217.79,60.51,24.35
24,12,5,29,541.21,217.79,66.28,26.67
24,12,6,30,541.21,217.79,71.60,28.81
24,12,7,31,541.21,217.79,76.54,30.80
24,12,8,32,541.21,217.79,81.18,32.67
24,12,9,33,541.21,217.79,85.57,34.44
24,12,10,34,541.21,217.79,89.75,36.12
24,12,11,35,541.21,217.79,93.74,37.72
24,12,12,36,541.21,217.79,97.57,39.26
24,12,13,37,541.21,217.79,101.25,40.75
24,12,14,38,541.21,217.79,104.80,42.18
24,12,15,39,541.21,217.79,108.24,43.56
24,14,1,25,259.83,211.79,18.37,14.98
24,14,2,26,259.83,211.79,22.50,18.34
24,14,3,27,259.83,211.79,25.98,21.18
24,14,4,28,259.83,211.79,29.05,23.68
24,14,5,29,259.83,211.79,31.82,25.94
24,14,6,30,259.83,211.79,34.37,28.02
24,14,7,31,259.83,211.79,36.75,29.95
24,14,8,32,259.83,211.79,38.97,31.77
24,14,9,33,259.83,211.79,41.08,33.49
24,14,10,34,259.83,211.79,43.09,35.12
24,14,11,35,259.83,211.79,45.00,36.68
24,14,12,36,259.83,211.79,46.84,38.18
24,14,13,37,259.83,211.79,48.61,39.62
24,14,14,38,259.83,211.79,50.32,41.01
24,14,15,39,259.83,211.79,51.97,42.36
24,17,1,25,38.48,167.97,1.92,8.40
24,17,2,26,38.48,167.97,2.72,11.88
24,17,3,27,38.48,167.97,3.33,14.55
24,17,4,28,38.48,167.97,3.85,16.80
24,17,5,29,38.48,167.97,4.30,18.78
24,17,6,30,38.48,167.97,4.71,20.57
24,17,7,31,38.48,167.97,5.09,22.22
24,17,8,32,38.48,167.97,5.44,23.75
24,17,9,33,38.48,167.97,5.77,25.20
24,17,10,34,38.48,167.97,6.08,26.56
24,17,11,35,38.48,167.97,6.38,27.86
24,17,12,36,38.48,167.97,6.66,29.09
24,17,13,37,38.48,167.97,6.94,30.28
24,17,14,38,38.48,167.97,7.20,31.42
24,17,15,39,38.48,167.97,7.45,32.53
24,18,1,25,17.86,207.38,1.26,14.66
24,18,2,26,17.86,207.38,1.55,17.96
24,18,3,27,17.86,207.38,1.79,20.74
24,18,4,28,17.86,207.38,2.00,23.19
24,18,5,29,17.86,207.38,2.19,25.40
24,18,6,30,17.86,207.38,2.36,27.43
24,18,7,31,17.86,207.38,2.53,29.33
24,18,8,32,17.86,207.38,2.68,31.11
24,18,9,33,17.86,207.38,2.82,32.79
24,18,10,34,17.86,207.38,2.96,34.39
24,18,11,35,17.86,207.38,3.09,35.92
24,18,12,36,17.86,207.38,3.22,37.39
24,18,13,37,17.86,207.38,3.34,38.80
24,18,14,38,17.86,207.38,3.46,40.16
24,18,15,39,17.86,207.38,3.57,41.48
24,20,1,25,229.58,207.16,19.88,17.94
24,20,2,26,229.58,207.16,22.96,20.72
24,20,3,27,229.58,207.16,25.67,23.16
24,20,4,28,229.58,207.16,28.12,25.37
24,20,5,29,229.58,207.16,30.37,27.40
24,20,6,30,229.58,207.16,32.47,29.30
24,20,7,31,229.58,207.16,34.44,31.07
24,20,8,32,229.58,207.16,36.30,32.76
24,20,9,33,229.58,207.16,38.07,34.35
24,20,10,34,229.58,207.16,39.76,35.88
24,20,11,35,229.58,207.16,41.39,37.35
24,20,12,36,229.58,207.16,42.95,38.76
24,20,13,37,229.58,207.16,44.46,40.12
24,20,14,38,229.58,207.16,45.92,41.43
24,20,15,39,229.58,207.16,47.33,42.71
24,21,1,25,584.70,191.01,41.34,13.51
24,21,2,26,584.70,191.01,50.64,16.54
24,21,3,27,584.70,191.01,58.47,19.10
24,21,4,28,584.70,191.01,65.37,21.36
24,21,5,29,584.70,191.01,71.61,23.39
24,21,6,30,584.70,191.01,77.35,25.27
24,21,7,31,584.70,191.01,82.69,27.01
24,21,8,32,584.70,191.01,87.71,28.65
24,21,9,33,584.70,191.01,92.45,30.20
24,21,10,34,584.70,191.01,96.96,31.68
24,21,11,35,584.70,191.01,101.27,33.08
24,21,12,36,584.70,191.01,105.41,34.44
24,21,13,37,584.70,191.01,109.39,35.74
24,21,14,38,584.70,191.01,113.23,36.99
24,21,15,39,584.70,191.01,116.94,38.20
24,22,1,25,632.80,163.47,44.75,11.56
24,22,2,26,632.80,163.47,54.80,14.16
24,22,3,27,632.80,163.47,63.28,16.35
24,22,4,28,632.80,163.47,70.75,18.28
24,22,5,29,632.80,163.47,77.50,20.02
24,22,6,30,632.80,163.47,83.71,21.63
24,22,7,31,632.80,163.47,89.49,23.12
24,22,8,32,632.80,163.47,94.92,24.52
24,22,9,33,632.80,163.47,100.06,25.85
24,22,10,34,632.80,163.47,104.94,27.11
24,22,11,35,632.80,163.47,109.60,28.31
24,22,12,36,632.80,163.47,114.08,29.47
24,22,13,37,632.80,163.47,118.39,30.58
24,22,14,38,632.80,163.47,122.54,31.66
24,22,15,39,632.80,163.47,126.56,32.69
24,23,1,25,590.04,224.93,29.50,11.25
24,23,2,26,590.04,224.93,41.72,15.90
24,23,3,27,590.04,224.93,51.10,19.48
24,23,4,28,590.04,224.93,59.00,22.49
24,23,5,29,590.04,224.93,65.97,25.15
24,23,6,30,590.04,224.93,72.27,27.55
24,23,7,31,590.04,224.93,78.06,29.76
24,23,8,32,590.04,224.93,83.44,31.81
24,23,9,33,590.04,224.93,88.51,33.74
24,23,10,34,590.04,224.93,93.29,35.56
24,23,11,35,590.04,224.93,97.85,37.30
24,23,12,36,590.04,224.93,102.20,38.96
24,23,13,37,590.04,224.93,106.37,40.55
24,23,14,38,590.04,224.93,110.39,42.08
24,23,15,39,590.04,224.93,114.26,43.56
24,26,1,25,30.33,202.08,4.29,28.58
24,26,2,26,30.33,202.08,4.55,30.31
24,26,3,27,30.33,202.08,4.80,31.95
24,26,4,28,30.33,202.08,5.03,33.51
24,26,5,29,30.33,202.08,5.25,35.00
24,26,6,30,30.33,202.08,5.47,36.43
24,26,7,31,30.33,202.08,5.67,37.81
24,26,8,32,30.33,202.08,5.87,39.13
24,26,9,33,30.33,202.08,6.07,40.42
24,26,10,34,30.33,202.08,6.25,41.66
24,26,11,35,30.33,202.08,6.43,42.87
24,26,12,36,30.33,202.08,6.61,44.04
24,26,13,37,30.33,202.08,6.78,45.19
24,26,14,38,30.33,202.08,6.95,46.30
24,26,15,39,30.33,202.08,7.11,47.39
24,27,1,25,18.01,208.93,0.90,10.45
24,27,2,26,18.01,208.93,1.27,14.77
24,27,3,27,18.01,208.93,1.56,18.09
24,27,4,28,18.01,208.93,1.80,20.89
24,27,5,29,18.01,208.93,2.01,23.36
24,27,6,30,18.01,208.93,2.21,25.59
24,27,7,31,18.01,208.93,2.38,27.64
24,27,8,32,18.01,208.93,2.55,29.55
24,27,9,33,18.01,208.93,2.70,31.34
24,27,10,34,18.01,208.93,2.85,33.04
24,27,11,35,18.01,208.93,2.99,34.65
24,27,12,36,18.01,208.93,3.12,36.19
24,27,13,37,18.01,208.93,3.25,37.67
24,27,14,38,18.01,208.93,3.37,39.09
24,27,15,39,18.01,208.93,3.49,40.46
24,30,1,25,65.42,175.94,3.27,8.80
24,30,2,26,65.42,175.94,4.63,12.44
24,30,3,27,65.42,175.94,5.67,15.24
24,30,4,28,65.42,175.94,6.54,17.59
24,30,5,29,65.42,175.94,7.31,19.67
24,30,6,30,65.42,175.94,8.01,21.55
24,30,7,31,65.42,175.94,8.65,23.27
24,30,8,32,65.42,175.94,9.25,24.88
24,30,9,33,65.42,175.94,9.81,26.39
24,30,10,34,65.42,175.94,10.34,27.82
24,30,11,35,65.42,175.94,10.85,29.18
24,30,12,36,65.42,175.94,11.33,30.47
24,30,13,37,65.42,175.94,11.79,31.72
24,30,14,38,65.42,175.94,12.24,32.92
24,30,15,39,65.42,175.94,12.67,34.07
24,31,1,25,284.08,192.89,28.41,19.29
24,31,2,26,284.08,192.89,31.76,21.57
24,31,3,27,284.08,192.89,34.79,23.62
24,31,4,28,284.08,192.89,37.58,25.52
24,31,5,29,284.08,192.89,40.17,27.28
24,31,6,30,284.08,192.89,42.61,28.93
24,31,7,31,284.08,192.89,44.92,30.50
24,31,8,32,284.08,192.89,47.11,31.99
24,31,9,33,284.08,192.89,49.20,33.41
24,31,10,34,284.08,192.89,51.21,34.77
24,31,11,35,284.08,192.89,53.15,36.09
24,31,12,36,284.08,192.89,55.01,37.35
