track_id,frame,label,cx,cy,cx_smooth,cy_smooth,vx,vy,confirmed
118,136,pedestrian,501.1664581298828,148.65128707885742,498.48193780251853,147.57925171354987,1.2549116276864894e-05,0.00010080786513642844,1
118,137,pedestrian,501.16198730824755,148.5191700495402,499.57302240766165,147.86276806818535,1.2549116276864894e-05,0.00010080786513642844,1
118,138,pedestrian,502.10888483373043,148.49426707448674,500.6607367527835,148.10785352784868,1.2549116276864894e-05,0.00010080786513642844,1
118,139,pedestrian,501.2404819601054,149.6380134711935,504.81712272179124,149.77691619126531,1.2549116276864894e-05,0.00010080786513642844,1
118,140,pedestrian,501.21798715008094,149.44341002722302,521.4463423025322,154.97410553579186,1.2549116276864894e-05,0.00010080786513642844,1
118,141,pedestrian,588.0826772289323,172.29995319152482,568.0028422693013,170.53114484050013,1.2549116276864894e-05,0.00010080786513642844,1
118,142,pedestrian,588.0649109400447,183.55579609771894,584.7528097410933,185.05776522780263,1.2549116276864894e-05,0.00010080786513642844,1
118,143,pedestrian,588.0458679749895,204.96279697133863,589.118190669297,199.50278751183842,1.2549116276864894e-05,0.00010080786513642844,1
118,144,pedestrian,588.0473632769275,203.3147746412702,589.449722336831,203.08030730597068,1.2549116276864894e-05,0.00010080786513642844,1
118,145,pedestrian,588.2026973047069,202.4129170194486,588.9714318046441,202.6519503968474,1.2549116276864894e-05,0.00010080786513642844,1
118,146,pedestrian,587.8983468269352,199.37924732142062,588.5413261482196,200.56176849491362,1.2549116276864894e-05,0.00010080786513642844,1
118,147,pedestrian,588.6380899007148,199.34169863750387,588.7565473244164,199.3847670166114,1.2549116276864894e-05,0.00010080786513642844,1
118,148,pedestrian,589.2097151471446,197.87093239730248,589.1724912498794,198.4304896144101,1.2549116276864894e-05,0.00010080786513642844,1
118,149,pedestrian,589.4578545098603,198.14119030222417,589.5949369941677,198.62135319405732,1.2549116276864894e-05,0.00010080786513642844,1
118,150,pedestrian,590.260770394275,200.04550661072867,590.1968752266456,199.72433428091836,1.2549116276864894e-05,0.00010080786513642844,1
118,151,pedestrian,590.6770923109374,200.41635731041583,590.6389300988601,200.3043056121563,1.2549116276864894e-05,0.00010080786513642844,1
118,152,pedestrian,590.8377070591876,201.3920655529797,590.8723315374771,200.25776810793886,1.2549116276864894e-05,0.00010080786513642844,1
118,153,pedestrian,591.0840447045018,198.34187207752865,590.9335254160535,198.36190800836124,1.2549116276864894e-05,0.00010080786513642844,1
118,154,pedestrian,590.8095401877679,195.24817011847784,590.5664026727526,196.7047881212141,1.2549116276864894e-05,0.00010080786513642844,1
118,155,pedestrian,589.4983558071457,197.60130241084207,589.7578990743567,197.63668401948584,1.2549116276864894e-05,0.00010080786513642844,1
118,156,pedestrian,589.3469852988699,198.89689369989958,589.3333869114572,199.1934348074324,1.2549116276864894e-05,0.00010080786513642844,1
118,157,pedestrian,588.7363298831392,202.46419663201644,589.082872770584,201.05789387364737,1.2549116276864894e-05,0.00010080786513642844,1
118,158,pedestrian,589.6445286297804,200.20685743503756,589.4432445551613,200.65237013440068,1.2549116276864894e-05,0.00010080786513642844,1
118,159,pedestrian,589.4298407053766,200.09497349446232,589.5968790442466,200.36013458796543,1.2549116276864894e-05,0.00010080786513642844,1
118,160,pedestrian,590.1742227109703,201.0756209545565,589.84358646707,200.0867784696594,1.2549116276864894e-05,0.00010080786513642844,1
118,161,pedestrian,589.6811842768598,197.37631219686716,589.4501417177321,198.39907994875702,1.2549116276864894e-05,0.00010080786513642844,1
118,162,pedestrian,588.3347817040668,198.54537251903423,588.6112242017762,198.118273494617,1.2549116276864894e-05,0.00010080786513642844,1
118,163,pedestrian,587.9687510574695,197.06771021346447,588.160447255938,197.58134881161413,1.2549116276864894e-05,0.00010080786513642844,1
118,164,pedestrian,587.824524342975,197.62016399769087,588.0627503631665,197.9429990274144,1.2549116276864894e-05,0.00010080786513642844,1
118,165,pedestrian,587.908569092711,199.82286535264268,588.2226529289051,198.71273748054116,1.2549116276864894e-05,0.00010080786513642844,1
118,166,pedestrian,587.8185122234453,197.3694233208283,588.3357763326854,197.83508314639528,1.2549116276864894e-05,0.00010080786513642844,1
118,167,pedestrian,587.2840591639451,197.7607931762026,587.9109805748888,197.37343347197253,1.2549116276864894e-05,0.00010080786513642844,1
118,168,pedestrian,586.9066478227692,196.57221209220714,585.8463385753139,196.49671885123638,1.2549116276864894e-05,0.00010080786513642844,1
118,169,pedestrian,588.0071684359494,194.49837520174222,578.6161138827135,195.92611537543667,1.2549116276864894e-05,0.00010080786513642844,1
118,170,pedestrian,549.4982498045587,198.27681662612804,557.1113646459133,197.64965932819982,1.2549116276864894e-05,0.00010080786513642844,1
118,171,pedestrian,543.9787948530677,199.12356791876144,546.9491182673469,198.66951593316998,1.2549116276864894e-05,0.00010080786513642844,1
118,172,pedestrian,544.9253226866625,199.16848726569287,544.4863264864262,198.84301049587904,1.2549116276864894e-05,0.00010080786513642844,1
118,173,pedestrian,544.692444631905,197.83397986910302,544.3430894408442,198.43699021089117,1.2549116276864894e-05,0.00010080786513642844,1
118,174,pedestrian,545.5462312531629,198.77496222528606,545.0774640922219,198.84369093840877,1.2549116276864894e-05,0.00010080786513642844,1
118,175,pedestrian,545.8002925419314,200.12449464133041,545.387809614185,199.38956945657864,1.2549116276864894e-05,0.00010080786513642844,1
118,176,pedestrian,546.3245526835018,198.72624645979076,544.6169485443745,199.06298156121585,1.2549116276864894e-05,0.00010080786513642844,1
118,177,pedestrian,540.7740969654078,198.59145696531814,541.1687809036027,199.46252241693858,1.2549116276864894e-05,0.00010080786513642844,1
118,178,pedestrian,538.3974385469841,200.79195928148943,538.5522201405122,201.3127221509584,1.2549116276864894e-05,0.00010080786513642844,1
118,179,pedestrian,536.4669561226488,204.9035235110334,537.5393053435614,203.58241250651957,1.2549116276864894e-05,0.00010080786513642844,1
118,180,pedestrian,536.9026016356944,204.61733164547866,539.9047639797325,203.2280910655662,1.2549116276864894e-05,0.00010080786513642844,1
118,181,pedestrian,550.3074791329069,198.96996825502728,547.3632197908353,200.30111071314028,1.2549116276864894e-05,0.00010080786513642844,1
118,182,pedestrian,551.3346828873881,198.48924706687723,550.7508993654069,199.0305775276204,1.2549116276864894e-05,0.00010080786513642844,1
118,183,pedestrian,552.4661522835661,199.03044280676747,552.1551861402559,198.80426009387688,1.2549116276864894e-05,0.00010080786513642844,1
118,184,pedestrian,551.88916204666,198.73106377084702,552.1595886327525,198.4908953597729,1.2549116276864894e-05,0.00010080786513642844,1
118,185,pedestrian,551.6806647470357,197.9490401863811,551.9671568543092,197.93893046151248,1.2549116276864894e-05,0.00010080786513642844,1
118,186,pedestrian,551.8276057183747,197.29351953664477,551.945187022024,197.48102533076283,1.2549116276864894e-05,0.00010080786513642844,1
118,187,pedestrian,551.9726557736695,197.50725769275763,551.9895069209166,197.42750645684086,1.2549116276864894e-05,0.00010080786513642844,1
118,188,pedestrian,552.0636288518012,197.38831634252972,551.9465436795788,197.43632198592388,1.2549116276864894e-05,0.00010080786513642844,1
118,189,pedestrian,551.6917126460793,197.5792416209315,551.6126671162882,197.6401852094518,1.2549116276864894e-05,0.00010080786513642844,1
118,190,pedestrian,550.9468713436854,198.11297766107108,551.0733081834461,198.00898484128555,1.2549116276864894e-05,0.00010080786513642844,1
125,146,pedestrian,560.6806030273438,249.13907623291016,560.7204127447775,249.31310470390298,-3.5718645425087606e-06,-0.00010795005334900416,1
125,147,pedestrian,560.6152649341467,250.61262800345412,560.7574544836704,250.204879290499,-3.5718645425087606e-06,-0.00010795005334900416,1
125,148,pedestrian,560.9089956474477,249.484858348983,560.9184946013876,250.68236696375348,-3.5718645425087606e-06,-0.00010795005334900416,1
125,149,pedestrian,560.9724119078103,252.25049725457768,560.9087480941048,252.67155952885068,-3.5718645425087606e-06,-0.00010795005334900416,1
125,150,pedestrian,560.459871013477,254.22368572613314,560.4834588319964,254.51923650798145,-3.5718645425087606e-06,-0.00010795005334900416,1
125,151,pedestrian,560.5545651282255,253.11947051517703,559.6219488988123,254.80204999713632,-3.5718645425087606e-06,-0.00010795005334900416,1
125,152,pedestrian,559.3514747760514,254.84868974650755,557.236496879626,253.3136415029932,-3.5718645425087606e-06,-0.00010795005334900416,1
125,153,pedestrian,558.4522428643269,255.51478314033795,552.9458399698439,243.5604166246861,-3.5718645425087606e-06,-0.00010795005334900416,1
125,154,pedestrian,536.0501475640335,199.88582739308683,546.2746299302524,213.38213865819958,-3.5718645425087606e-06,-0.00010795005334900416,1
125,155,pedestrian,536.3882440406055,210.78001503591503,561.3762316748813,198.4429334680721,-3.5718645425087606e-06,-0.00010795005334900416,1
125,156,pedestrian,632.035602976154,158.46277460640312,611.2121477588955,169.62654504000918,-3.5718645425087606e-06,-0.00010795005334900416,1
125,157,pedestrian,632.3092342766483,158.69405285935662,623.1809449835933,159.4880437619638,-3.5718645425087606e-06,-0.00010795005334900416,1
125,158,pedestrian,631.6756904895619,158.19331209594995,603.0112541432688,155.54809805583517,-3.5718645425087606e-06,-0.00010795005334900416,1
125,159,pedestrian,503.16143063300746,150.67651414201987,534.3286823478305,151.46396002919212,-3.5718645425087606e-06,-0.00010795005334900416,1
125,160,pedestrian,502.8971720642962,150.9854829125305,508.79110816783316,150.4099606997272,-3.5718645425087606e-06,-0.00010795005334900416,1
125,161,pedestrian,503.00495868025337,149.9108862170188,501.7841547866068,149.97735717069824,-3.5718645425087606e-06,-0.00010795005334900416,1
125,162,pedestrian,502.86003170072917,150.6839637094259,500.95808489804676,150.33789002462453,-3.5718645425087606e-06,-0.00010795005334900416,1
125,163,pedestrian,502.8228303473118,150.57371243587409,501.61756217784284,150.54229108538246,-3.5718645425087606e-06,-0.00010795005334900416,1
125,164,pedestrian,502.86418135500276,150.88953151149147,502.3470186466166,150.71456283444036,-3.5718645425087606e-06,-0.00010795005334900416,1
125,165,pedestrian,503.26382367268616,150.84804244539313,502.92758132232757,150.55192944288893,-3.5718645425087606e-06,-0.00010795005334900416,1
125,166,pedestrian,503.2060091393997,149.5395052868859,503.1503548282665,149.94898675997644,-3.5718645425087606e-06,-0.00010795005334900416,1
125,167,pedestrian,503.2860867198918,150.02646366783884,503.2423538192804,149.92318243850315,-3.5718645425087606e-06,-0.00010795005334900416,1
125,168,pedestrian,503.1991733167596,149.66841571755592,503.2175806326464,149.86412548015778,-3.5718645425087606e-06,-0.00010795005334900416,1
125,169,pedestrian,503.155197317228,149.8900886762281,503.1839893122287,150.0764598103286,-3.5718645425087606e-06,-0.00010795005334900416,1
125,170,pedestrian,503.1819609538541,151.2280212011033,503.1793710486208,150.360789971363,-3.5718645425087606e-06,-0.00010795005334900416,1
125,171,pedestrian,503.1697540363552,148.79628236967986,503.17095845806733,149.28708563616848,-3.5718645425087606e-06,-0.00010795005334900416,1
126,146,pedestrian,572.8851013183594,278.69842529296875,574.101127670049,278.26292384662787,-2.3865990103054364e-06,-1.391166192415259e-05,1
